fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_300 001_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.043355274E-15 1.000000000E+20 1.242153120E+00 2.575428405E-16 3.513279445E-04 
001_300_SRH 001_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.170628835E-16 1.000000000E+20 1.263818493E+00 2.495545027E-16 7.174383104E-04 
002_300 002_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.271076792E-15 1.000000000E+20 1.252778135E+00 3.725164102E-16 4.304748754E-04 
002_300_SRH 002_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.479458813E-16 1.000000000E+20 1.264136973E+00 3.661116386E-16 7.256220001E-04 
003_300 003_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.592403224E-15 1.000000000E+20 1.256320575E+00 5.430851859E-16 5.016187160E-04 
003_300_SRH 003_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.074928219E-15 1.000000000E+20 1.264256266E+00 5.370494982E-16 7.356968735E-04 
004_300 004_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.041093895E-15 1.000000000E+20 1.259023850E+00 7.933068071E-16 5.704138746E-04 
004_300_SRH 004_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.531592091E-15 1.000000000E+20 1.264728093E+00 7.875401869E-16 7.525961333E-04 
005_300 005_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.655260830E-15 1.000000000E+20 1.261620979E+00 1.160916555E-15 6.477339015E-04 
005_300_SRH 005_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.156479577E-15 1.000000000E+20 1.265661222E+00 1.155442328E-15 7.890648048E-04 
006_300 006_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 3.475014502E-15 1.000000000E+20 1.263722735E+00 1.699192465E-15 7.220014633E-04 
006_300_SRH 006_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.990187222E-15 1.000000000E+20 1.266627674E+00 1.693986854E-15 8.305625606E-04 
007_300 007_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 4.535569233E-15 1.000000000E+20 1.265861701E+00 2.487894261E-15 8.058431969E-04 
007_300_SRH 007_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 4.068084273E-15 1.000000000E+20 1.267933618E+00 2.483044953E-15 8.899506776E-04 
008_300 008_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.860105105E-15 1.000000000E+20 1.268124210E+00 3.643738855E-15 9.069088185E-04 
008_300_SRH 008_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.413139451E-15 1.000000000E+20 1.269627698E+00 3.639206264E-15 9.730198490E-04 
009_300 009_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.456991929E-15 1.000000000E+20 1.270675833E+00 5.337634382E-15 1.032289725E-03 
009_300_SRH 009_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.032710001E-15 1.000000000E+20 1.271755384E+00 5.333868151E-15 1.086168526E-03 
010_300 010_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 9.325343542E-15 1.000000000E+20 1.273483823E+00 7.822299138E-15 1.190630858E-03 
010_300_SRH 010_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 8.924640711E-15 1.000000000E+20 1.274279775E+00 7.819510001E-15 1.235829899E-03 
011_300 011_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.147566727E-14 1.000000000E+20 1.277052591E+00 1.147039087E-14 1.381957524E-03 
011_300_SRH 011_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.109149923E-14 1.000000000E+20 1.277358667E+00 1.147491171E-14 1.428522941E-03 
012_300 012_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.392664102E-14 1.000000000E+20 1.280515889E+00 1.684274880E-14 1.623112079E-03 
012_300_SRH 012_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.356492657E-14 1.000000000E+20 1.280827276E+00 1.684602191E-14 1.663218571E-03 
013_300 013_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.674724840E-14 1.000000000E+20 1.284293770E+00 2.474688951E-14 1.911043479E-03 
013_300_SRH 013_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.640534055E-14 1.000000000E+20 1.284590921E+00 2.474960620E-14 1.945441117E-03 
014_300 014_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.002458290E-14 1.000000000E+20 1.288377904E+00 3.638980862E-14 2.245056670E-03 
014_300_SRH 014_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.970056330E-14 1.000000000E+20 1.288644314E+00 3.639025624E-14 2.273748090E-03 
015_300 015_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.386340243E-14 1.000000000E+20 1.292794777E+00 5.354774851E-14 2.620587490E-03 
015_300_SRH 015_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.355261320E-14 1.000000000E+20 1.293024364E+00 5.354893458E-14 2.645422808E-03 
