N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.445742000E-02 4.117519400E-02 3.866107500E-02 3.674360400E-02
1.016672606E+01 3.865120700E-02 3.548411600E-02 3.304619100E-02 3.117777300E-02
1.033324570E+01 3.305104100E-02 3.011079300E-02 2.784987400E-02 2.611778500E-02
1.049996187E+01 2.762367200E-02 2.500170700E-02 2.299661800E-02 2.146718400E-02
1.066670514E+01 2.247990200E-02 2.023916200E-02 1.854068100E-02 1.725481200E-02
1.083333839E+01 1.779692200E-02 1.596493600E-02 1.459191100E-02 1.356294100E-02
1.100000000E+01 1.373437100E-02 1.230210000E-02 1.124277200E-02 1.045888400E-02
1.116672606E+01 1.037736100E-02 9.305697000E-03 8.524890000E-03 7.955948000E-03
1.133324570E+01 7.722468000E-03 6.954008000E-03 6.403567000E-03 6.009955000E-03
1.149996187E+01 5.697740000E-03 5.169180000E-03 4.797886000E-03 4.538418000E-03
1.166670514E+01 4.195682000E-03 3.847134000E-03 3.607682000E-03 3.444955000E-03
1.183333839E+01 3.102014000E-03 2.882163000E-03 2.734788000E-03 2.637888000E-03
1.200000000E+01 2.313486000E-03 2.181366000E-03 2.094961000E-03 2.040250000E-03
1.216672606E+01 1.745574000E-03 1.670310000E-03 1.622083000E-03 1.592802000E-03
1.233324570E+01 1.333595000E-03 1.293195000E-03 1.267536000E-03 1.252684000E-03
1.249996187E+01 1.030521000E-03 1.010263000E-03 9.972220000E-04 9.901060000E-04
1.266670514E+01 8.035090000E-04 7.941980000E-04 7.878510000E-04 7.846570000E-04
1.283333839E+01 6.302960000E-04 6.265630000E-04 6.235820000E-04 6.222380000E-04
1.300000000E+01 4.959910000E-04 4.948720000E-04 4.934720000E-04 4.929160000E-04
