N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.710760000E-03 2.249936000E-03 1.944236000E-03 1.732737000E-03
1.016672606E+01 1.906347000E-03 1.573234000E-03 1.353786000E-03 1.202726000E-03
1.033324570E+01 1.329949000E-03 1.093308000E-03 9.382030000E-04 8.318150000E-04
1.049996187E+01 9.227650000E-04 7.568100000E-04 6.484260000E-04 5.742730000E-04
1.066670514E+01 6.381580000E-04 5.228810000E-04 4.477820000E-04 3.964790000E-04
1.083333839E+01 4.407650000E-04 3.612540000E-04 3.095460000E-04 2.742580000E-04
1.100000000E+01 3.046120000E-04 2.500720000E-04 2.146570000E-04 1.905060000E-04
1.116672606E+01 2.110640000E-04 1.738400000E-04 1.497020000E-04 1.332730000E-04
1.133324570E+01 1.469690000E-04 1.216940000E-04 1.053380000E-04 9.424300000E-05
1.149996187E+01 1.031390000E-04 8.608300000E-05 7.509200000E-05 6.767400000E-05
1.166670514E+01 7.320800000E-05 6.179900000E-05 5.449800000E-05 4.962800000E-05
1.183333839E+01 5.278700000E-05 4.525100000E-05 4.048500000E-05 3.735500000E-05
1.200000000E+01 3.884800000E-05 3.396900000E-05 3.092800000E-05 2.898100000E-05
1.216672606E+01 2.931600000E-05 2.623700000E-05 2.436600000E-05 2.320100000E-05
1.233324570E+01 2.276100000E-05 2.088400000E-05 1.977900000E-05 1.911900000E-05
1.249996187E+01 1.819000000E-05 1.709500000E-05 1.647400000E-05 1.612500000E-05
1.266670514E+01 1.491600000E-05 1.431300000E-05 1.398700000E-05 1.381200000E-05
1.283333839E+01 1.248600000E-05 1.217200000E-05 1.200800000E-05 1.192900000E-05
1.300000000E+01 1.058300000E-05 1.043000000E-05 1.035500000E-05 1.032300000E-05
