T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.395640200E-02 1.076281900E-02 8.101078000E-03 5.967849000E-03 4.320576000E-03 3.088449000E-03 2.190026000E-03 1.547507000E-03 1.094459000E-03 7.781790000E-04 5.588040000E-04 4.071640000E-04 3.023410000E-04 2.295500000E-04 1.784300000E-04 1.417930000E-04 1.147370000E-04 9.401200000E-05 7.755300000E-05
295 1.264384600E-02 9.657307000E-03 7.220080000E-03 5.293865000E-03 3.819960000E-03 2.724076000E-03 1.928157000E-03 1.360460000E-03 9.609380000E-04 6.824380000E-04 4.895550000E-04 3.564610000E-04 2.646860000E-04 2.011980000E-04 1.568440000E-04 1.252620000E-04 1.020810000E-04 8.438900000E-05 7.032900000E-05
300 1.184976700E-02 8.928263000E-03 6.607975000E-03 4.809420000E-03 3.451579000E-03 2.451244000E-03 1.729265000E-03 1.216531000E-03 8.567960000E-04 6.066250000E-04 4.337270000E-04 3.147040000E-04 2.329000000E-04 1.765920000E-04 1.375290000E-04 1.099820000E-04 8.998200000E-05 7.486600000E-05 6.291800000E-05
305 1.161178500E-02 8.607770000E-03 6.290779000E-03 4.534758000E-03 3.230737000E-03 2.281264000E-03 1.601636000E-03 1.121756000E-03 7.864560000E-04 5.540190000E-04 3.937970000E-04 2.838240000E-04 2.085220000E-04 1.569720000E-04 1.215100000E-04 9.680600000E-05 7.914400000E-05 6.601200000E-05 5.577600000E-05
310 1.190624700E-02 8.679607000E-03 6.257475000E-03 4.462496000E-03 3.152492000E-03 2.210896000E-03 1.543140000E-03 1.074793000E-03 7.491220000E-04 5.241620000E-04 3.695880000E-04 2.638210000E-04 1.916750000E-04 1.425630000E-04 1.090680000E-04 8.602500000E-05 6.985200000E-05 5.808200000E-05 4.911200000E-05
315 1.269166700E-02 9.116868000E-03 6.490757000E-03 4.581540000E-03 3.209810000E-03 2.235670000E-03 1.551003000E-03 1.073941000E-03 7.437970000E-04 5.165980000E-04 3.609630000E-04 2.547900000E-04 1.826450000E-04 1.337640000E-04 1.006630000E-04 7.814700000E-05 6.260700000E-05 5.157200000E-05 4.339700000E-05
320 1.386376100E-02 9.845685000E-03 6.938445000E-03 4.855304000E-03 3.377168000E-03 2.337915000E-03 1.613093000E-03 1.110926000E-03 7.649100000E-04 5.275820000E-04 3.654940000E-04 2.552370000E-04 1.805430000E-04 1.301150000E-04 9.614100000E-05 7.318400000E-05 5.754400000E-05 4.665600000E-05 3.881500000E-05
325 1.519024200E-02 1.070174700E-02 7.485056000E-03 5.203106000E-03 3.598612000E-03 2.479086000E-03 1.702963000E-03 1.167751000E-03 8.002920000E-04 5.490000000E-04 3.778410000E-04 2.617060000E-04 1.832440000E-04 1.303630000E-04 9.477700000E-05 7.078400000E-05 5.450700000E-05 4.330300000E-05 3.541300000E-05
330 1.622746000E-02 1.137118100E-02 7.910402000E-03 5.471724000E-03 3.768295000E-03 2.586555000E-03 1.771156000E-03 1.210964000E-03 8.275290000E-04 5.660140000E-04 3.883520000E-04 2.681080000E-04 1.869910000E-04 1.323320000E-04 9.544500000E-05 7.039300000E-05 5.329000000E-05 4.150700000E-05 3.326000000E-05
335 1.613186200E-02 1.125310500E-02 7.791511000E-03 5.366360000E-03 3.682422000E-03 2.520500000E-03 1.722395000E-03 1.176148000E-03 8.034490000E-04 5.500430000E-04 3.784000000E-04 2.625560000E-04 1.845060000E-04 1.317380000E-04 9.568700000E-05 7.073500000E-05 5.326000000E-05 4.097400000E-05 3.228700000E-05
340 1.359934300E-02 9.412232000E-03 6.467140000E-03 4.424705000E-03 3.020748000E-03 2.060750000E-03 1.406376000E-03 9.613880000E-04 6.595600000E-04 4.555130000E-04 3.181480000E-04 2.259950000E-04 1.639810000E-04 1.216210000E-04 9.172100000E-05 6.988400000E-05 5.357000000E-05 4.142000000E-05 3.247600000E-05
