N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 9.514065000E-03 8.988131000E-03 8.940968000E-03 9.360770000E-03 1.020503800E-02 1.140504100E-02 1.278836000E-02 1.401998100E-02 1.450739800E-02 1.319691800E-02 8.712695000E-03
1.016672606E+01 7.112641000E-03 6.633576000E-03 6.502292000E-03 6.711029000E-03 7.230636000E-03 8.013884000E-03 8.940630000E-03 9.777558000E-03 1.010832100E-02 9.186703000E-03 6.027205000E-03
1.033324570E+01 5.223540000E-03 4.824227000E-03 4.673713000E-03 4.766945000E-03 5.083968000E-03 5.592355000E-03 6.208840000E-03 6.772220000E-03 6.993441000E-03 6.351319000E-03 4.150194000E-03
1.049996187E+01 3.780908000E-03 3.465536000E-03 3.326005000E-03 3.359069000E-03 3.551148000E-03 3.880072000E-03 4.288441000E-03 4.665838000E-03 4.813612000E-03 4.371870000E-03 2.855109000E-03
1.066670514E+01 2.708910000E-03 2.467762000E-03 2.349763000E-03 2.352903000E-03 2.467961000E-03 2.679908000E-03 2.949461000E-03 3.201549000E-03 3.301057000E-03 3.002062000E-03 1.968608000E-03
1.083333839E+01 1.930295000E-03 1.749018000E-03 1.653442000E-03 1.642357000E-03 1.709614000E-03 1.845088000E-03 2.022128000E-03 2.190137000E-03 2.258237000E-03 2.060062000E-03 1.364897000E-03
1.100000000E+01 1.374774000E-03 1.239225000E-03 1.163060000E-03 1.145641000E-03 1.182932000E-03 1.268194000E-03 1.383513000E-03 1.495210000E-03 1.542891000E-03 1.415404000E-03 9.554900000E-04
1.116672606E+01 9.836620000E-04 8.818920000E-04 8.211720000E-04 8.012660000E-04 8.195960000E-04 8.717900000E-04 9.459430000E-04 1.019944000E-03 1.054395000E-03 9.759940000E-04 6.787570000E-04
1.133324570E+01 7.108490000E-04 6.335890000E-04 5.846760000E-04 5.641480000E-04 5.704450000E-04 6.008310000E-04 6.475530000E-04 6.964060000E-04 7.221720000E-04 6.775140000E-04 4.921450000E-04
1.149996187E+01 5.216500000E-04 4.620800000E-04 4.220620000E-04 4.018440000E-04 4.005650000E-04 4.166240000E-04 4.450940000E-04 4.771130000E-04 4.970050000E-04 4.750210000E-04 3.656670000E-04
1.166670514E+01 3.906820000E-04 3.439710000E-04 3.107070000E-04 2.912940000E-04 2.853640000E-04 2.920880000E-04 3.084470000E-04 3.290810000E-04 3.446740000E-04 3.371260000E-04 2.781630000E-04
1.183333839E+01 2.997210000E-04 2.625380000E-04 2.345470000E-04 2.162330000E-04 2.076030000E-04 2.083300000E-04 2.166410000E-04 2.294490000E-04 2.414620000E-04 2.422040000E-04 2.148760000E-04
1.200000000E+01 2.358360000E-04 2.059290000E-04 1.822170000E-04 1.652530000E-04 1.552450000E-04 1.522140000E-04 1.551890000E-04 1.624730000E-04 1.712400000E-04 1.757090000E-04 1.665580000E-04
1.216672606E+01 1.899730000E-04 1.658320000E-04 1.457510000E-04 1.303040000E-04 1.198470000E-04 1.146060000E-04 1.140780000E-04 1.174330000E-04 1.232350000E-04 1.284910000E-04 1.283230000E-04
1.233324570E+01 1.559390000E-04 1.365060000E-04 1.196200000E-04 1.058360000E-04 9.558100000E-05 8.920000000E-05 8.649600000E-05 8.707700000E-05 9.031600000E-05 9.477900000E-05 9.809200000E-05
1.249996187E+01 1.296420000E-04 1.141350000E-04 1.001080000E-04 8.806600000E-05 7.846200000E-05 7.170100000E-05 6.775500000E-05 6.650900000E-05 6.773500000E-05 7.081000000E-05 7.477800000E-05
1.266670514E+01 1.085110000E-04 9.629900000E-05 8.482600000E-05 7.453600000E-05 6.586600000E-05 5.924100000E-05 5.472900000E-05 5.237400000E-05 5.216100000E-05 5.390500000E-05 5.734800000E-05
1.283333839E+01 9.099500000E-05 8.153400000E-05 7.232000000E-05 6.371300000E-05 5.613100000E-05 4.996500000E-05 4.535600000E-05 4.243100000E-05 4.128600000E-05 4.194100000E-05 4.454900000E-05
1.300000000E+01 7.618400000E-05 6.899200000E-05 6.172800000E-05 5.469400000E-05 4.823000000E-05 4.272200000E-05 3.832200000E-05 3.520300000E-05 3.352400000E-05 3.341100000E-05 3.520800000E-05
