N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.196677900E-02 1.099076300E-02 1.051593800E-02 1.055569800E-02 1.109732300E-02 1.208151000E-02 1.336076300E-02 1.468952400E-02 1.554600700E-02 1.503179800E-02 1.179156000E-02
1.016672606E+01 9.114105000E-03 8.279226000E-03 7.808259000E-03 7.714443000E-03 7.989375000E-03 8.592193000E-03 9.418540000E-03 1.029759900E-02 1.086050500E-02 1.046944600E-02 8.153761000E-03
1.033324570E+01 6.790828000E-03 6.119824000E-03 5.708916000E-03 5.569725000E-03 5.696821000E-03 6.062019000E-03 6.591847000E-03 7.168211000E-03 7.532940000E-03 7.238907000E-03 5.600973000E-03
1.049996187E+01 4.964859000E-03 4.448559000E-03 4.115767000E-03 3.976051000E-03 4.025938000E-03 4.246043000E-03 4.585021000E-03 4.961600000E-03 5.196724000E-03 4.980192000E-03 3.833834000E-03
1.066670514E+01 3.576812000E-03 3.191231000E-03 2.933851000E-03 2.812190000E-03 2.824066000E-03 2.956241000E-03 3.173006000E-03 3.418845000E-03 3.570537000E-03 3.414711000E-03 2.620802000E-03
1.083333839E+01 2.551063000E-03 2.268572000E-03 2.074961000E-03 1.975998000E-03 1.970348000E-03 2.049042000E-03 2.187397000E-03 2.347737000E-03 2.445893000E-03 2.336352000E-03 1.792322000E-03
1.100000000E+01 1.809846000E-03 1.605013000E-03 1.461448000E-03 1.383533000E-03 1.370504000E-03 1.416308000E-03 1.504028000E-03 1.608300000E-03 1.672014000E-03 1.596862000E-03 1.228375000E-03
1.116672606E+01 1.283192000E-03 1.135107000E-03 1.029062000E-03 9.684030000E-04 9.527540000E-04 9.780830000E-04 1.032871000E-03 1.100200000E-03 1.141740000E-03 1.091671000E-03 8.456050000E-04
1.133324570E+01 9.135310000E-04 8.061000000E-04 7.274090000E-04 6.800420000E-04 6.638860000E-04 6.763250000E-04 7.095780000E-04 7.525360000E-04 7.797640000E-04 7.477420000E-04 5.867480000E-04
1.149996187E+01 6.562140000E-04 5.775750000E-04 5.185100000E-04 4.810490000E-04 4.652800000E-04 4.695720000E-04 4.887350000E-04 5.156300000E-04 5.336350000E-04 5.145050000E-04 4.122660000E-04
1.166670514E+01 4.779780000E-04 4.196670000E-04 3.745960000E-04 3.444350000E-04 3.294050000E-04 3.285760000E-04 3.385380000E-04 3.548680000E-04 3.669350000E-04 3.568720000E-04 2.950250000E-04
1.183333839E+01 3.547090000E-04 3.107920000E-04 2.757540000E-04 2.510010000E-04 2.368550000E-04 2.328540000E-04 2.368430000E-04 2.462320000E-04 2.544080000E-04 2.504240000E-04 2.158350000E-04
1.200000000E+01 2.691930000E-04 2.356090000E-04 2.078760000E-04 1.872090000E-04 1.740080000E-04 1.681470000E-04 1.682930000E-04 1.730810000E-04 1.785280000E-04 1.782630000E-04 1.612940000E-04
1.216672606E+01 2.092960000E-04 1.832890000E-04 1.610300000E-04 1.435730000E-04 1.313740000E-04 1.245160000E-04 1.222230000E-04 1.238960000E-04 1.272600000E-04 1.287700000E-04 1.223160000E-04
1.233324570E+01 1.665470000E-04 1.462620000E-04 1.282570000E-04 1.134440000E-04 1.022940000E-04 9.504200000E-05 9.126700000E-05 9.081300000E-05 9.243100000E-05 9.434300000E-05 9.331100000E-05
1.249996187E+01 1.351320000E-04 1.193020000E-04 1.047220000E-04 9.219000000E-05 8.216500000E-05 7.495200000E-05 7.035700000E-05 6.848200000E-05 6.867100000E-05 7.011600000E-05 7.128600000E-05
1.266670514E+01 1.111700000E-04 9.888800000E-05 8.715600000E-05 7.664800000E-05 6.779800000E-05 6.093900000E-05 5.601300000E-05 5.327000000E-05 5.237400000E-05 5.303000000E-05 5.463700000E-05
1.283333839E+01 9.217900000E-05 8.275500000E-05 7.342400000E-05 6.473800000E-05 5.708800000E-05 5.080500000E-05 4.591500000E-05 4.272000000E-05 4.108800000E-05 4.098700000E-05 4.227900000E-05
1.300000000E+01 7.664400000E-05 6.952800000E-05 6.222000000E-05 5.516300000E-05 4.869300000E-05 4.312400000E-05 3.851400000E-05 3.519600000E-05 3.313700000E-05 3.244300000E-05 3.324200000E-05
