T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.055856700E-02 7.960033000E-03 5.883523000E-03 4.277088000E-03 3.071125000E-03 2.188414000E-03 1.555035000E-03 1.107274000E-03 7.940790000E-04 5.765280000E-04 4.259350000E-04 3.216100000E-04 2.488580000E-04 1.973200000E-04 1.598370000E-04 1.315660000E-04 1.093750000E-04 9.132800000E-05 7.626700000E-05
295 9.833762000E-03 7.324456000E-03 5.365283000E-03 3.874183000E-03 2.767378000E-03 1.963506000E-03 1.389805000E-03 9.858140000E-04 7.041260000E-04 5.090460000E-04 3.744910000E-04 2.817510000E-04 2.175360000E-04 1.724960000E-04 1.401200000E-04 1.159750000E-04 9.717200000E-05 8.191200000E-05 6.913200000E-05
300 9.597777000E-03 7.044009000E-03 5.101023000E-03 3.650666000E-03 2.589100000E-03 1.825742000E-03 1.284788000E-03 9.058250000E-04 6.426410000E-04 4.610570000E-04 3.363390000E-04 2.508700000E-04 1.921900000E-04 1.515290000E-04 1.227680000E-04 1.017070000E-04 8.557300000E-05 7.262600000E-05 6.185100000E-05
305 9.845006000E-03 7.116910000E-03 5.090896000E-03 3.607508000E-03 2.537567000E-03 1.776404000E-03 1.241201000E-03 8.684050000E-04 6.106630000E-04 4.335440000E-04 3.124190000E-04 2.298870000E-04 1.737060000E-04 1.352610000E-04 1.085610000E-04 8.944800000E-05 7.517500000E-05 6.396900000E-05 5.476700000E-05
310 1.056248300E-02 7.534783000E-03 5.329525000E-03 3.741318000E-03 2.610647000E-03 1.814235000E-03 1.258358000E-03 8.732850000E-04 6.082010000E-04 4.267180000E-04 3.031060000E-04 2.192910000E-04 1.626280000E-04 1.242890000E-04 9.809500000E-05 7.979700000E-05 6.653200000E-05 5.643500000E-05 4.836300000E-05
315 1.167772400E-02 8.246730000E-03 5.781275000E-03 4.027265000E-03 2.791188000E-03 1.927440000E-03 1.328232000E-03 9.150600000E-04 6.316750000E-04 4.382890000E-04 3.069790000E-04 2.182680000E-04 1.585850000E-04 1.184960000E-04 9.144500000E-05 7.291200000E-05 5.984600000E-05 5.025700000E-05 4.285000000E-05
320 1.302569500E-02 9.137692000E-03 6.366228000E-03 4.410149000E-03 3.041270000E-03 2.090185000E-03 1.433324000E-03 9.819980000E-04 6.733400000E-04 4.632440000E-04 3.209170000E-04 2.249550000E-04 1.605360000E-04 1.173640000E-04 8.839300000E-05 6.877700000E-05 5.523000000E-05 4.558200000E-05 3.841500000E-05
325 1.432570600E-02 1.001144600E-02 6.948254000E-03 4.796209000E-03 3.296804000E-03 2.258965000E-03 1.544415000E-03 1.054724000E-03 7.205660000E-04 4.935290000E-04 3.399340000E-04 2.364510000E-04 1.668490000E-04 1.200740000E-04 8.858700000E-05 6.728400000E-05 5.272000000E-05 4.254500000E-05 3.520500000E-05
330 1.494447000E-02 1.042387500E-02 7.218996000E-03 4.973170000E-03 3.412778000E-03 2.335578000E-03 1.595637000E-03 1.089545000E-03 7.448100000E-04 5.109210000E-04 3.527590000E-04 2.459550000E-04 1.736620000E-04 1.245290000E-04 9.097000000E-05 6.797300000E-05 5.215700000E-05 4.114700000E-05 3.333700000E-05
335 1.399920300E-02 9.745742000E-03 6.736489000E-03 4.634337000E-03 3.178691000E-03 2.176903000E-03 1.490698000E-03 1.022520000E-03 7.043450000E-04 4.887590000E-04 3.428750000E-04 2.437230000E-04 1.755070000E-04 1.278480000E-04 9.411900000E-05 7.021500000E-05 5.330300000E-05 4.137500000E-05 3.289300000E-05
340 1.007727700E-02 6.967567000E-03 4.789563000E-03 3.284211000E-03 2.252226000E-03 1.548293000E-03 1.069943000E-03 7.460190000E-04 5.275010000E-04 3.803190000E-04 2.806770000E-04 2.117530000E-04 1.620240000E-04 1.244510000E-04 9.529800000E-05 7.278300000E-05 5.580800000E-05 4.327700000E-05 3.412600000E-05
