d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.297758708E+00 1.224414342E+00 7.334436600E-02 1.256539900E+00 1.210569497E+00 4.597040300E-02 4.121880800E-02 1.384484500E-02
150 1.016672606E+01 1.297833027E+00 1.224686734E+00 7.314629300E-02 1.262542852E+00 1.214561835E+00 4.798101700E-02 3.529017500E-02 1.012489900E-02
150 1.033324570E+01 1.297941567E+00 1.225075899E+00 7.286566800E-02 1.268066184E+00 1.217732423E+00 5.033376100E-02 2.987538300E-02 7.343476000E-03
150 1.049996187E+01 1.298099924E+00 1.225625903E+00 7.247402100E-02 1.273274194E+00 1.220337294E+00 5.293690000E-02 2.482573000E-02 5.288609000E-03
150 1.066670514E+01 1.298330459E+00 1.226391740E+00 7.193871900E-02 1.278182081E+00 1.222598983E+00 5.558309800E-02 2.014837800E-02 3.792757000E-03
150 1.083333839E+01 1.298664905E+00 1.227437416E+00 7.122748900E-02 1.282725247E+00 1.224716698E+00 5.800854900E-02 1.593965800E-02 2.720718000E-03
150 1.100000000E+01 1.299147614E+00 1.228830557E+00 7.031705700E-02 1.286840740E+00 1.226866779E+00 5.997396100E-02 1.230687400E-02 1.963778000E-03
150 1.116672606E+01 1.299839180E+00 1.230633346E+00 6.920583400E-02 1.290529402E+00 1.229197161E+00 6.133224100E-02 9.309778000E-03 1.436185000E-03
150 1.133324570E+01 1.300819688E+00 1.232891809E+00 6.792787900E-02 1.293879948E+00 1.231819872E+00 6.206007600E-02 6.939740000E-03 1.071937000E-03
150 1.149996187E+01 1.302189914E+00 1.235627503E+00 6.656241100E-02 1.297058329E+00 1.234806167E+00 6.225216200E-02 5.131585000E-03 8.213360000E-04
150 1.166670514E+01 1.304067705E+00 1.238835192E+00 6.523251300E-02 1.300277968E+00 1.238187385E+00 6.209058300E-02 3.789737000E-03 6.478070000E-04
150 1.183333839E+01 1.306576034E+00 1.242487993E+00 6.408804100E-02 1.303763426E+00 1.241962829E+00 6.180059700E-02 2.812608000E-03 5.251640000E-04
150 1.200000000E+01 1.309820438E+00 1.246548695E+00 6.327174300E-02 1.307712287E+00 1.246113276E+00 6.159901100E-02 2.108151000E-03 4.354190000E-04
150 1.216672606E+01 1.313858480E+00 1.250982833E+00 6.287564700E-02 1.312257725E+00 1.250616018E+00 6.164170700E-02 1.600755000E-03 3.668150000E-04
150 1.233324570E+01 1.318672123E+00 1.255766819E+00 6.290530400E-02 1.317439743E+00 1.255454805E+00 6.198493800E-02 1.232380000E-03 3.120140000E-04
150 1.249996187E+01 1.324159692E+00 1.260886925E+00 6.327276700E-02 1.323198943E+00 1.260620336E+00 6.257860700E-02 9.607490000E-04 2.665890000E-04
150 1.266670514E+01 1.330158025E+00 1.266331868E+00 6.382615700E-02 1.329401652E+00 1.266103967E+00 6.329768500E-02 7.563730000E-04 2.279010000E-04
150 1.283333839E+01 1.336486529E+00 1.272085490E+00 6.440103900E-02 1.335887152E+00 1.271891094E+00 6.399605800E-02 5.993770000E-04 1.943960000E-04
150 1.300000000E+01 1.342987983E+00 1.278128522E+00 6.485946100E-02 1.342511396E+00 1.277963292E+00 6.454810400E-02 4.765870000E-04 1.652300000E-04
180 1.000000000E+01 1.292050328E+00 1.221505404E+00 7.054492400E-02 1.253603923E+00 1.208017177E+00 4.558674600E-02 3.844640500E-02 1.348822700E-02
180 1.016672606E+01 1.292149825E+00 1.221889149E+00 7.026067600E-02 1.259607881E+00 1.212135114E+00 4.747276700E-02 3.254194400E-02 9.754035000E-03
180 1.033324570E+01 1.292294973E+00 1.222430612E+00 6.986436100E-02 1.265022676E+00 1.215427945E+00 4.959473100E-02 2.727229700E-02 7.002667000E-03
180 1.049996187E+01 1.292506325E+00 1.223182854E+00 6.932347100E-02 1.270037795E+00 1.218182454E+00 5.185534100E-02 2.246853000E-02 5.000400000E-03
180 1.066670514E+01 1.292813099E+00 1.224206771E+00 6.860632800E-02 1.274703481E+00 1.220643097E+00 5.406038400E-02 1.810961800E-02 3.563674000E-03
180 1.083333839E+01 1.293256234E+00 1.225565063E+00 6.769117100E-02 1.278999394E+00 1.223017312E+00 5.598208200E-02 1.425684000E-02 2.547751000E-03
180 1.100000000E+01 1.293891882E+00 1.227312737E+00 6.657914500E-02 1.282910962E+00 1.225473386E+00 5.743757600E-02 1.098092000E-02 1.839351000E-03
180 1.116672606E+01 1.294794696E+00 1.229486745E+00 6.530795100E-02 1.286483700E+00 1.228135569E+00 5.834813100E-02 8.310996000E-03 1.351176000E-03
180 1.133324570E+01 1.296059490E+00 1.232099288E+00 6.396020200E-02 1.289840338E+00 1.231082115E+00 5.875822300E-02 6.219152000E-03 1.017173000E-03
180 1.149996187E+01 1.297798768E+00 1.235147585E+00 6.265118300E-02 1.293165752E+00 1.234358366E+00 5.880738600E-02 4.633016000E-03 7.892190000E-04
180 1.166670514E+01 1.300132883E+00 1.238582911E+00 6.154997200E-02 1.296673830E+00 1.237950113E+00 5.872371700E-02 3.459053000E-03 6.327980000E-04
180 1.183333839E+01 1.303170247E+00 1.242383068E+00 6.078717900E-02 1.300567372E+00 1.241865558E+00 5.870181400E-02 2.602875000E-03 5.175100000E-04
180 1.200000000E+01 1.306979171E+00 1.246522720E+00 6.045645100E-02 1.304997638E+00 1.246090919E+00 5.890671900E-02 1.981533000E-03 4.318010000E-04
180 1.216672606E+01 1.311560228E+00 1.250989440E+00 6.057078800E-02 1.310031784E+00 1.250624213E+00 5.940757100E-02 1.528444000E-03 3.652270000E-04
180 1.233324570E+01 1.316834468E+00 1.255783785E+00 6.105068300E-02 1.315640850E+00 1.255472175E+00 6.016867500E-02 1.193618000E-03 3.116100000E-04
180 1.249996187E+01 1.322659342E+00 1.260894286E+00 6.176505600E-02 1.321717863E+00 1.260627690E+00 6.109017300E-02 9.414790000E-04 2.665960000E-04
180 1.266670514E+01 1.328867731E+00 1.266342009E+00 6.252572200E-02 1.328120003E+00 1.266113949E+00 6.200605400E-02 7.477280000E-04 2.280600000E-04
180 1.283333839E+01 1.335307925E+00 1.272092403E+00 6.321552200E-02 1.334711785E+00 1.271897812E+00 6.281397300E-02 5.961400000E-04 1.945910000E-04
180 1.300000000E+01 1.341863146E+00 1.278151104E+00 6.371204200E-02 1.341387271E+00 1.277985727E+00 6.340154400E-02 4.758750000E-04 1.653770000E-04
