fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L433 43532468.015 340.16 34.085 2.436415689E-01 1.549708344E-04 2.295502449E-05 1.819916419E-01 1.261428958E-04 6.079619534E-01 0.000000000E+00 
L434 43558107.204 340.02 34.099 2.449998203E-01 1.550630077E-04 2.312548707E-05 1.843122050E-01 1.254594927E-04 6.087190863E-01 0.000000000E+00 
L435 43579124.479 339.92 34.109 2.454789175E-01 1.558984380E-04 2.328360000E-05 1.819158657E-01 1.279970935E-04 6.084069500E-01 0.000000000E+00 
L436 43600134.958 339.87 34.114 2.460420060E-01 1.565100913E-04 2.340759153E-05 1.852178804E-01 1.263887311E-04 6.078621845E-01 0.000000000E+00 
L437 43621156.242 339.82 34.119 2.463775137E-01 1.576505105E-04 2.368548115E-05 1.835624822E-01 1.290415298E-04 6.097976716E-01 0.000000000E+00 
L438 43642166.528 339.8 34.121 2.470608702E-01 1.581818176E-04 2.383847024E-05 1.857021546E-01 1.283759058E-04 6.099831723E-01 0.000000000E+00 
L439 43663177.378 339.78 34.123 2.473629801E-01 1.591428053E-04 2.402789547E-05 1.853474157E-01 1.296291421E-04 6.103711812E-01 0.000000000E+00 
L440 43684408.748 339.81 34.12 2.479876538E-01 1.599528784E-04 2.419508584E-05 1.857198795E-01 1.302630492E-04 6.099651855E-01 0.000000000E+00 
L441 43705409.158 339.79 34.122 2.483516377E-01 1.607354955E-04 2.439388494E-05 1.863060655E-01 1.309266460E-04 6.110857403E-01 0.000000000E+00 
L442 43726414.203 339.8 34.121 2.490762228E-01 1.612039054E-04 2.454820096E-05 1.865058724E-01 1.316335254E-04 6.113808616E-01 0.000000000E+00 
L443 43747568.995 339.8 34.121 2.498352281E-01 1.616461907E-04 2.466994055E-05 1.872939607E-01 1.317166855E-04 6.108702175E-01 0.000000000E+00 
L444 43768430.274 339.82 34.119 2.489269861E-01 1.624907896E-04 2.483518311E-05 1.876074691E-01 1.323867827E-04 6.139975472E-01 1.706672149E-17 
L445 43789412.33 339.85 34.116 2.500601816E-01 1.634994896E-04 2.502852350E-05 1.878608528E-01 1.332400776E-04 6.121731629E-01 2.136539283E-17 
L446 43810414.777 339.87 34.114 2.505142115E-01 1.642952533E-04 2.523650804E-05 1.880008813E-01 1.342307764E-04 6.131572635E-01 0.000000000E+00 
L447 43831414.495 339.89 34.112 2.507382435E-01 1.650786134E-04 2.539440189E-05 1.879469802E-01 1.351239203E-04 6.135169942E-01 0.000000000E+00 
L448 43852417.233 339.89 34.112 2.508652439E-01 1.656689879E-04 2.543815546E-05 1.871780442E-01 1.359153913E-04 6.120739579E-01 0.000000000E+00 
L449 43873405.976 339.92 34.109 2.518306739E-01 1.665066543E-04 2.571705097E-05 1.890372923E-01 1.360426428E-04 6.133112678E-01 0.000000000E+00 
L450 43894406.791 339.92 34.109 2.517596606E-01 1.668914745E-04 2.577204148E-05 1.883183842E-01 1.368449868E-04 6.133784668E-01 0.000000000E+00 
L451 43915177.052 339.95 34.106 2.521925879E-01 1.675059779E-04 2.592505807E-05 1.885901636E-01 1.374672153E-04 6.137013929E-01 0.000000000E+00 
L452 43936408.133 339.97 34.104 2.526846652E-01 1.682975918E-04 2.610996758E-05 1.897488092E-01 1.376028845E-04 6.139733837E-01 0.000000000E+00 
L453 43957182.222 339.97 34.104 2.531543987E-01 1.690538554E-04 2.636693554E-05 1.904479356E-01 1.384490204E-04 6.160970082E-01 0.000000000E+00 
L454 43978191.1 339.99 34.102 2.528622257E-01 1.697365712E-04 2.634267633E-05 1.899512134E-01 1.386815596E-04 6.137627323E-01 0.000000000E+00 
L455 43999193.399 339.99 34.102 2.537210793E-01 1.704566713E-04 2.659249580E-05 1.904640511E-01 1.396204334E-04 6.148774214E-01 0.000000000E+00 
L456 44020191.037 340.01 34.1 2.541623449E-01 1.711409118E-04 2.675218939E-05 1.907275480E-01 1.402592059E-04 6.150271392E-01 0.000000000E+00 
L457 44041192.627 340.01 34.1 2.540248743E-01 1.717932557E-04 2.677200260E-05 1.906457645E-01 1.404252313E-04 6.134773081E-01 0.000000000E+00 
L458 44062193.531 340.02 34.099 2.547993565E-01 1.722917475E-04 2.701871026E-05 1.928042679E-01 1.401243046E-04 6.154628044E-01 0.000000000E+00 
L459 44083193.281 340.02 34.099 2.552100310E-01 1.728203770E-04 2.715384712E-05 1.916954352E-01 1.416434230E-04 6.156567990E-01 0.000000000E+00 
L460 44104194.352 340.04 34.097 2.550062533E-01 1.732090712E-04 2.724211411E-05 1.925608683E-01 1.414709029E-04 6.167644661E-01 0.000000000E+00 
L461 44125198.377 340.04 34.097 2.552071347E-01 1.738476738E-04 2.744352136E-05 1.906683488E-01 1.439360210E-04 6.185547421E-01 0.000000000E+00 
L462 44146195.687 340.02 34.099 2.556754392E-01 1.746117775E-04 2.759111112E-05 1.925017710E-01 1.433279797E-04 6.180258581E-01 0.000000000E+00 
L463 44167199.736 340.04 34.097 2.563940326E-01 1.752464351E-04 2.771723424E-05 1.923584918E-01 1.440921880E-04 6.168687742E-01 0.000000000E+00 
L464 44188191.491 340.04 34.097 2.560481675E-01 1.761744156E-04 2.789313682E-05 1.916155084E-01 1.455739216E-04 6.183478365E-01 0.000000000E+00 
L465 44209191.637 340.03 34.098 2.571062878E-01 1.766718358E-04 2.808719040E-05 1.936823694E-01 1.450303684E-04 6.183413341E-01 0.000000000E+00 
L466 44230202.289 340.03 34.098 2.575027747E-01 1.769027470E-04 2.814501525E-05 1.933675586E-01 1.455390640E-04 6.178527705E-01 0.000000000E+00 
L467 44251192.69 340.04 34.097 2.573123426E-01 1.771901425E-04 2.814155941E-05 1.929824161E-01 1.458301055E-04 6.172313600E-01 0.000000000E+00 
L468 44272193.616 340.04 34.097 2.573275958E-01 1.777154501E-04 2.825133166E-05 1.941628162E-01 1.455156561E-04 6.177707980E-01 0.000000000E+00 
L469 44293424.724 340.04 34.097 2.581771529E-01 1.784861934E-04 2.854057917E-05 1.946353646E-01 1.466469535E-04 6.193559974E-01 0.000000000E+00 
L470 44314191.919 340.03 34.098 2.579181953E-01 1.792090165E-04 2.858148772E-05 1.939007792E-01 1.473921376E-04 6.183622849E-01 0.000000000E+00 
L471 44335428.649 340.02 34.099 2.587270121E-01 1.794710486E-04 2.879163252E-05 1.956759260E-01 1.471262201E-04 6.200548621E-01 0.000000000E+00 
L472 44356423.644 340.04 34.097 2.590129400E-01 1.801087482E-04 2.895072079E-05 1.953773716E-01 1.481912652E-04 6.205876257E-01 0.000000000E+00 
L473 44377428.139 340.03 34.098 2.587533438E-01 1.806730776E-04 2.889515785E-05 1.946429653E-01 1.484421077E-04 6.180813769E-01 0.000000000E+00 
L474 44398418.784 340.02 34.099 2.590601176E-01 1.810159107E-04 2.897161164E-05 1.945106515E-01 1.489326441E-04 6.178105879E-01 0.000000000E+00 
L475 44419438.435 340.02 34.099 2.598273211E-01 1.812645532E-04 2.917622713E-05 1.957594844E-01 1.490502074E-04 6.194859069E-01 0.000000000E+00 
L476 44440420.358 340.03 34.098 2.593995578E-01 1.817535148E-04 2.923561697E-05 1.947903370E-01 1.500913293E-04 6.200978335E-01 0.000000000E+00 
L477 44461421.156 340.02 34.099 2.605437246E-01 1.821670133E-04 2.933534450E-05 1.962558196E-01 1.494769000E-04 6.180745159E-01 0.000000000E+00 
L478 44482421.925 340.02 34.099 2.604786132E-01 1.826632722E-04 2.953747025E-05 1.961270169E-01 1.505988518E-04 6.207975480E-01 0.000000000E+00 
L479 44503580.016 340.01 34.1 2.601682629E-01 1.831641897E-04 2.958948099E-05 1.966988657E-01 1.504325317E-04 6.209297400E-01 1.548808929E-17 
L480 44524424.071 340.01 34.1 2.601087176E-01 1.836779759E-04 2.971730092E-05 1.963934177E-01 1.513180830E-04 6.220100031E-01 0.000000000E+00 
L481 44545424.493 340.01 34.1 2.610381468E-01 1.841225513E-04 2.973276897E-05 1.975534046E-01 1.505164020E-04 6.186206238E-01 0.000000000E+00 
L482 44566425.454 340.02 34.099 2.611076973E-01 1.841197002E-04 2.989854655E-05 1.970666031E-01 1.517278155E-04 6.219137271E-01 0.000000000E+00 
L483 44587426.578 340.02 34.099 2.612618422E-01 1.846033541E-04 2.998710249E-05 1.976583291E-01 1.517172236E-04 6.217544922E-01 0.000000000E+00 
L484 44608186.405 340.02 34.099 2.620434017E-01 1.849996853E-04 3.013513177E-05 1.984737702E-01 1.518326218E-04 6.216255789E-01 0.000000000E+00 
L485 44629197.275 340 34.101 2.622626440E-01 1.853454425E-04 3.021676308E-05 1.983371325E-01 1.523464522E-04 6.216266038E-01 0.000000000E+00 
L486 44650418.326 340.01 34.1 2.613119514E-01 1.858145625E-04 3.016581511E-05 1.990514671E-01 1.515523310E-04 6.212637942E-01 0.000000000E+00 
L487 44671188.63 340.01 34.1 2.621129192E-01 1.862147770E-04 3.026360751E-05 1.991759334E-01 1.519483540E-04 6.200377439E-01 0.000000000E+00 
L488 44692189.679 340.01 34.1 2.622576187E-01 1.866247126E-04 3.036224756E-05 1.995944395E-01 1.521213943E-04 6.203498070E-01 0.000000000E+00 
