N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.195013244E+00 1.195051041E+00 1.194563291E+00 1.191561355E+00 1.181999071E+00 1.156123400E+00 1.096597320E+00 1.014029338E+00 1.015137230E+00 1.018484817E+00 1.024826322E+00
1.600000000E+01 1.213702244E+00 1.215994410E+00 1.218619053E+00 1.220725899E+00 1.223354752E+00 1.225688157E+00 1.227198545E+00 1.228583059E+00 1.229190154E+00 1.227854573E+00 1.225129254E+00
1.700000000E+01 1.235403319E+00 1.238033426E+00 1.240708469E+00 1.242589473E+00 1.244232139E+00 1.245096592E+00 1.244135166E+00 1.242862253E+00 1.240459870E+00 1.235443386E+00 1.230519431E+00
1.549996187E+01 1.202058207E+00 1.203707650E+00 1.205349193E+00 1.207411826E+00 1.209347556E+00 1.210328499E+00 1.209954441E+00 1.205757715E+00 1.192840174E+00 1.162607940E+00 1.100173172E+00
1.649996187E+01 1.214626878E+00 1.217742881E+00 1.220453731E+00 1.223531374E+00 1.226406934E+00 1.228190080E+00 1.230281692E+00 1.231442319E+00 1.230765930E+00 1.230179385E+00 1.228665289E+00
1.674996808E+01 1.221343721E+00 1.224206771E+00 1.226609504E+00 1.229379188E+00 1.231918744E+00 1.232930557E+00 1.234116133E+00 1.234250548E+00 1.232300217E+00 1.230466124E+00 1.227572028E+00
1.624993176E+01 1.214208252E+00 1.217154146E+00 1.220183296E+00 1.222757887E+00 1.225565152E+00 1.228165942E+00 1.229711652E+00 1.231194974E+00 1.231978155E+00 1.230992278E+00 1.229812772E+00
1.574996808E+01 1.208918749E+00 1.210300089E+00 1.212419983E+00 1.214783420E+00 1.216956558E+00 1.218697884E+00 1.220033508E+00 1.220933261E+00 1.219159104E+00 1.213638145E+00 1.199864321E+00
1.524993176E+01 1.198672529E+00 1.199606189E+00 1.200986420E+00 1.202094195E+00 1.201987398E+00 1.198430217E+00 1.187071246E+00 1.157626134E+00 1.094000836E+00 1.010586120E+00 1.011497108E+00
