N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.194898085E+00 1.194967540E+00 1.194473843E+00 1.191431975E+00 1.181746654E+00 1.155559211E+00 1.095392780E+00 1.014008589E+00 1.015148788E+00 1.018540779E+00 1.024942401E+00
1.600000000E+01 1.213304271E+00 1.215642353E+00 1.218297315E+00 1.220412697E+00 1.223046038E+00 1.225374207E+00 1.226859444E+00 1.228221051E+00 1.228795258E+00 1.227397215E+00 1.224590422E+00
1.700000000E+01 1.232452259E+00 1.235116471E+00 1.237697560E+00 1.239264502E+00 1.240605321E+00 1.241107995E+00 1.239579511E+00 1.237902259E+00 1.235093199E+00 1.229473233E+00 1.224239743E+00
1.549996187E+01 1.201855614E+00 1.203521930E+00 1.205211745E+00 1.207283699E+00 1.209220396E+00 1.210186876E+00 1.209773081E+00 1.205476065E+00 1.192319359E+00 1.161589350E+00 1.098278332E+00
1.649996187E+01 1.213531299E+00 1.216730118E+00 1.219445862E+00 1.222521255E+00 1.225364289E+00 1.227044673E+00 1.229057173E+00 1.230130439E+00 1.229301222E+00 1.228619883E+00 1.227016857E+00
1.674996808E+01 1.219481222E+00 1.222430612E+00 1.224782191E+00 1.227489793E+00 1.229915494E+00 1.230687465E+00 1.231687284E+00 1.231628700E+00 1.229410687E+00 1.227345958E+00 1.224288364E+00
1.624993176E+01 1.213558740E+00 1.216568174E+00 1.219634434E+00 1.222205926E+00 1.225008528E+00 1.227589837E+00 1.229079314E+00 1.230521203E+00 1.231256641E+00 1.230188707E+00 1.228951498E+00
1.574996808E+01 1.208637674E+00 1.210015725E+00 1.212215176E+00 1.214592592E+00 1.216771515E+00 1.218506027E+00 1.219832956E+00 1.220700159E+00 1.218859432E+00 1.213208143E+00 1.199151539E+00
1.524993176E+01 1.198549411E+00 1.199497780E+00 1.200887446E+00 1.201994752E+00 1.201867084E+00 1.198239672E+00 1.186698730E+00 1.156832531E+00 1.092427307E+00 1.010569066E+00 1.011508029E+00
