N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.206798071E+00 1.205604049E+00 1.204599779E+00 1.202965134E+00 1.199178958E+00 1.189511870E+00 1.166747009E+00 1.118597683E+00 1.032438533E+00 1.018667491E+00 1.020922733E+00
1.600000000E+01 1.241679646E+00 1.240999150E+00 1.241245429E+00 1.241779887E+00 1.243386570E+00 1.245330649E+00 1.247380303E+00 1.249673003E+00 1.251790996E+00 1.253047403E+00 1.253425592E+00
1.700000000E+01 1.286656277E+00 1.285432087E+00 1.285393468E+00 1.286084738E+00 1.287835844E+00 1.290378925E+00 1.293142751E+00 1.296653374E+00 1.300425064E+00 1.303854644E+00 1.307343366E+00
1.549996187E+01 1.220538548E+00 1.220001464E+00 1.219991938E+00 1.220751969E+00 1.221922532E+00 1.222947667E+00 1.223720559E+00 1.223045834E+00 1.219053335E+00 1.208584389E+00 1.185159786E+00
1.649996187E+01 1.254298357E+00 1.253815903E+00 1.253890345E+00 1.255217373E+00 1.257351172E+00 1.259791580E+00 1.263298746E+00 1.266776459E+00 1.270016134E+00 1.273478097E+00 1.276617169E+00
1.674996808E+01 1.267296014E+00 1.266342009E+00 1.266038694E+00 1.267180687E+00 1.269351583E+00 1.271663419E+00 1.275123916E+00 1.278671230E+00 1.282065568E+00 1.285895436E+00 1.289414969E+00
1.624993176E+01 1.247720415E+00 1.247380565E+00 1.247843166E+00 1.248801155E+00 1.250670583E+00 1.253146219E+00 1.255780028E+00 1.258791980E+00 1.261749395E+00 1.264161570E+00 1.266289989E+00
1.574996808E+01 1.231857679E+00 1.230710874E+00 1.230773496E+00 1.231561784E+00 1.232700170E+00 1.234166812E+00 1.235570253E+00 1.237496142E+00 1.238021963E+00 1.236811581E+00 1.232118942E+00
1.524993176E+01 1.213445001E+00 1.212644633E+00 1.212663289E+00 1.212990987E+00 1.213152273E+00 1.212151619E+00 1.208496414E+00 1.198149280E+00 1.174446063E+00 1.125950019E+00 1.041241834E+00
