T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.214612394E+00 1.222301385E+00 1.230390055E+00 1.242473467E+00 1.252747369E+00 1.259226577E+00 1.266369599E+00 1.279946565E+00 1.299722873E+00
295 1.212567498E+00 1.220601101E+00 1.228944587E+00 1.240409080E+00 1.251223871E+00 1.258037322E+00 1.265032689E+00 1.278151104E+00 1.297700161E+00
300 1.210835705E+00 1.219779479E+00 1.228044888E+00 1.239607023E+00 1.250597084E+00 1.257630715E+00 1.264164073E+00 1.276897619E+00 1.296786951E+00
305 1.208714433E+00 1.219388567E+00 1.228015662E+00 1.239583201E+00 1.250277557E+00 1.257716814E+00 1.264633537E+00 1.277148636E+00 1.296555715E+00
310 1.205019914E+00 1.218996420E+00 1.228522835E+00 1.240018212E+00 1.251205257E+00 1.258864093E+00 1.265993310E+00 1.278518651E+00 1.297450846E+00
315 1.196788201E+00 1.217723529E+00 1.229043394E+00 1.240926780E+00 1.252588703E+00 1.260756215E+00 1.267756602E+00 1.280090571E+00 1.299287145E+00
320 1.178365671E+00 1.214352369E+00 1.229510217E+00 1.241954462E+00 1.254236236E+00 1.262959064E+00 1.270811782E+00 1.283061505E+00 1.301512584E+00
325 1.139963900E+00 1.205442827E+00 1.228791100E+00 1.243682937E+00 1.256333809E+00 1.265766852E+00 1.274037360E+00 1.286286353E+00 1.304699566E+00
330 1.069740655E+00 1.185667008E+00 1.225199732E+00 1.244205199E+00 1.258444516E+00 1.268726939E+00 1.277246604E+00 1.289611747E+00 1.308311503E+00
335 1.023077184E+00 1.145474380E+00 1.216020097E+00 1.243185650E+00 1.259890579E+00 1.271368232E+00 1.280918206E+00 1.293603025E+00 1.311914225E+00
340 1.024654408E+00 1.073744688E+00 1.195686568E+00 1.238974502E+00 1.260598837E+00 1.273911701E+00 1.284495555E+00 1.297558780E+00 1.315861802E+00
