N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.194855597E+00 1.194928571E+00 1.194432011E+00 1.191371244E+00 1.181627806E+00 1.155293319E+00 1.094825616E+00 1.013999108E+00 1.015154463E+00 1.018567305E+00 1.024997157E+00
1.600000000E+01 1.213116006E+00 1.215475857E+00 1.218145125E+00 1.220264405E+00 1.222899824E+00 1.225225500E+00 1.226698737E+00 1.228049529E+00 1.228608156E+00 1.227180274E+00 1.224334380E+00
1.700000000E+01 1.230793045E+00 1.233464360E+00 1.235986261E+00 1.237366067E+00 1.238547499E+00 1.238866530E+00 1.237013497E+00 1.235151644E+00 1.232170346E+00 1.226262140E+00 1.220906065E+00
1.549996187E+01 1.201752077E+00 1.203420091E+00 1.205147451E+00 1.207223745E+00 1.209160828E+00 1.210120392E+00 1.209687648E+00 1.205342890E+00 1.192072401E+00 1.161106142E+00 1.097380910E+00
1.649996187E+01 1.212990858E+00 1.216229875E+00 1.218946163E+00 1.222020352E+00 1.224847782E+00 1.226477316E+00 1.228452553E+00 1.229485052E+00 1.228582430E+00 1.227857702E+00 1.226214396E+00
1.674996808E+01 1.218514279E+00 1.221505404E+00 1.223824341E+00 1.226500104E+00 1.228869552E+00 1.229518460E+00 1.230430016E+00 1.230281729E+00 1.227884407E+00 1.225764035E+00 1.222636094E+00
1.624993176E+01 1.213247028E+00 1.216286873E+00 1.219370794E+00 1.221940314E+00 1.224740672E+00 1.227312778E+00 1.228775229E+00 1.230197711E+00 1.230910831E+00 1.229803939E+00 1.228539664E+00
1.574996808E+01 1.208498758E+00 1.209908818E+00 1.212119011E+00 1.214502970E+00 1.216684585E+00 1.218415813E+00 1.219738586E+00 1.220590239E+00 1.218717679E+00 1.213004079E+00 1.198812187E+00
1.524993176E+01 1.198491904E+00 1.199447163E+00 1.200841222E+00 1.201948242E+00 1.201810629E+00 1.198149880E+00 1.186522743E+00 1.156457330E+00 1.091684456E+00 1.010561319E+00 1.011514242E+00
