N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.210433663E+00 1.208822104E+00 1.207493916E+00 1.205675592E+00 1.202048274E+00 1.193341680E+00 1.173269528E+00 1.130979932E+00 1.054114167E+00 1.020458373E+00 1.022301873E+00
1.600000000E+01 1.247061845E+00 1.245954882E+00 1.245753330E+00 1.245889491E+00 1.247162859E+00 1.248852778E+00 1.250737172E+00 1.252970130E+00 1.255126039E+00 1.256525629E+00 1.257116741E+00
1.700000000E+01 1.293083878E+00 1.291433087E+00 1.290894173E+00 1.291148693E+00 1.292519185E+00 1.294740530E+00 1.297220397E+00 1.300612633E+00 1.304425609E+00 1.307954336E+00 1.311753461E+00
1.549996187E+01 1.225252387E+00 1.224249139E+00 1.223805579E+00 1.224189129E+00 1.225054107E+00 1.225862553E+00 1.226524727E+00 1.225888017E+00 1.222198733E+00 1.212569004E+00 1.191075377E+00
1.649996187E+01 1.260204126E+00 1.259277950E+00 1.258875513E+00 1.259776996E+00 1.261539075E+00 1.263667516E+00 1.266982393E+00 1.270374327E+00 1.273647840E+00 1.277265714E+00 1.280678750E+00
1.674996808E+01 1.273497704E+00 1.272092403E+00 1.271309511E+00 1.272007263E+00 1.273780948E+00 1.275751478E+00 1.278983451E+00 1.282421861E+00 1.285825232E+00 1.289796992E+00 1.293588152E+00
1.624993176E+01 1.253334879E+00 1.252560091E+00 1.252583275E+00 1.253116328E+00 1.254640213E+00 1.256850151E+00 1.259304576E+00 1.262254219E+00 1.265257456E+00 1.267835889E+00 1.270222788E+00
1.574996808E+01 1.236984739E+00 1.235367422E+00 1.235005321E+00 1.235399200E+00 1.236206462E+00 1.237424557E+00 1.238672285E+00 1.240538615E+00 1.241110084E+00 1.240051605E+00 1.235685447E+00
1.524993176E+01 1.217612660E+00 1.216372235E+00 1.215993345E+00 1.215987821E+00 1.215912245E+00 1.214838765E+00 1.211438663E+00 1.202040524E+00 1.180779344E+00 1.137312799E+00 1.060272817E+00
