N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.198226154E+00 1.197980092E+00 1.197506882E+00 1.195437151E+00 1.188996566E+00 1.171281866E+00 1.129300492E+00 1.045282291E+00 1.015205534E+00 1.017263223E+00 1.021866628E+00
1.600000000E+01 1.224499034E+00 1.225519997E+00 1.227251226E+00 1.228932016E+00 1.231343561E+00 1.233730731E+00 1.235754812E+00 1.237702487E+00 1.239114390E+00 1.239164494E+00 1.238117628E+00
1.700000000E+01 1.263894293E+00 1.264592002E+00 1.266328850E+00 1.268591944E+00 1.271490061E+00 1.274638087E+00 1.277511847E+00 1.280492777E+00 1.283150134E+00 1.284704721E+00 1.285795338E+00
1.549996187E+01 1.207758666E+00 1.208670292E+00 1.209821325E+00 1.211540467E+00 1.213354888E+00 1.214594183E+00 1.215054688E+00 1.213030485E+00 1.205448862E+00 1.186680116E+00 1.145807500E+00
1.649996187E+01 1.233887791E+00 1.235242333E+00 1.237030871E+00 1.239675576E+00 1.242732231E+00 1.245641658E+00 1.249081188E+00 1.251991634E+00 1.254034041E+00 1.255875855E+00 1.256931506E+00
1.674996808E+01 1.245606607E+00 1.246522720E+00 1.248017305E+00 1.250597109E+00 1.253796366E+00 1.256685601E+00 1.260143018E+00 1.263143032E+00 1.265321049E+00 1.267408466E+00 1.268625227E+00
1.624993176E+01 1.228811781E+00 1.230249269E+00 1.232259449E+00 1.234479062E+00 1.237199413E+00 1.240079505E+00 1.242619949E+00 1.245128633E+00 1.247151238E+00 1.248055329E+00 1.248475254E+00
1.574996808E+01 1.216723658E+00 1.217196788E+00 1.218604640E+00 1.220496048E+00 1.222414435E+00 1.224265913E+00 1.225777942E+00 1.227357358E+00 1.226973251E+00 1.224106150E+00 1.216052435E+00
1.524993176E+01 1.202891182E+00 1.203303830E+00 1.204326700E+00 1.205339787E+00 1.205649249E+00 1.203707470E+00 1.196701926E+00 1.177611655E+00 1.134405662E+00 1.050994035E+00 1.011611246E+00
