cprpf1Mn1.dat - 28.3.2024  :63124000
T=295.03 f=1000000 Vm=0.01 Im=50

cprpf1Mn2.dat - 28.3.2024  :63238000
T=295.03 f=1000000 Vm=0.01 Im=50

cprp100fn1.dat - 28.3.2024  :63354000
T=295.04 f=100000 Vm=0.01 Im=50

cprp100fn2.dat - 28.3.2024  :63470000
T=295.04 f=100000 Vm=0.01 Im=50

cprp10fn1.dat - 28.3.2024  :63586000
T=295.05 f=10000 Vm=0.01 Im=50

cprp10fn2.dat - 28.3.2024  :63702000
T=295.05 f=10000 Vm=0.01 Im=50

cprpf1Mn3.dat - 28.3.2024  :63864000
T=295.06 f=1000000 Vm=0.01 Im=50

cprpf1Mn4.dat - 28.3.2024  :63980000
T=295.06 f=1000000 Vm=0.01 Im=50

cprp100fn3.dat - 28.3.2024  :64096000
T=295.06 f=100000 Vm=0.01 Im=50

cprp100fn4.dat - 28.3.2024  :64210000
T=295.06 f=100000 Vm=0.01 Im=50

cprp10fn3.dat - 28.3.2024  :64328000
T=295.07 f=10000 Vm=0.01 Im=50

cprp10fn4.dat - 28.3.2024  :64444000
T=295.07 f=10000 Vm=0.01 Im=50

rzm1V2n1.dat - 28.3.2024  :64668000
T=295.08 f=1000000 Vb=-1.2 Vm=0.01 Im=50

rzm1V1n1.dat - 28.3.2024  :64844000
T=295.08 f=1000000 Vb=-1.1 Vm=0.01 Im=50

rzm1Vn1.dat - 28.3.2024  :65018000
T=295.09 f=1000000 Vb=-1 Vm=0.01 Im=50

rzm0V9n1.dat - 28.3.2024  :65194000
T=295.21 f=1000000 Vb=-0.9 Vm=0.01 Im=50

rzm0V8n1.dat - 28.3.2024  :65368000
T=295.45 f=1000000 Vb=-0.8 Vm=0.01 Im=50

нижче температура неправдива


rzm0V7n1.dat - 28.3.2024  :65542000
T=298.93 f=1000000 Vb=-0.7 Vm=0.01 Im=50

rzm0V6n1.dat - 28.3.2024  :65716000
T=297.54 f=1000000 Vb=-0.6 Vm=0.01 Im=50

rzm0V5n1.dat - 28.3.2024  :65892000
T=297.20 f=1000000 Vb=-0.5 Vm=0.01 Im=50

rzm0V4n1.dat - 28.3.2024  :66066000
T=297.12 f=1000000 Vb=-0.4 Vm=0.01 Im=50

rzm0V3n1.dat - 28.3.2024  :66240000
T=297.04 f=1000000 Vb=-0.3 Vm=0.01 Im=50

rzm0V2n1.dat - 28.3.2024  :66416000
T=297.02 f=1000000 Vb=-0.2 Vm=0.01 Im=50

rzm0V1n1.dat - 28.3.2024  :66590000
T=297.03 f=1000000 Vb=-0.1 Vm=0.01 Im=50

rz0Vn1.dat - 28.3.2024  :66764000
T=297.04 f=1000000 Vm=0.01 Im=50

rz0V1n1.dat - 28.3.2024  :66940000
T=297.03 f=1000000 Vb=0.1 Vm=0.01 Im=50

rz0V2n1.dat - 28.3.2024  :67114000
T=297.05 f=1000000 Vb=0.2 Vm=0.01 Im=50

rz0V3n1.dat - 28.3.2024  :67288000
T=297.06 f=1000000 Vb=0.3 Vm=0.01 Im=50

iv1.dat - 29.3.2024  :34612000
T=297.13

iv2.dat - 29.3.2024  :34636000
T=297.11

iv3.dat - 29.3.2024  :34656000
T=297.09

