N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.018842534E+00 1.017610001E+00 1.016883354E+00 1.016500939E+00
1.600000000E+01 1.250390532E+00 1.249391408E+00 1.248600089E+00 1.248482045E+00
1.700000000E+01 1.299009369E+00 1.299334963E+00 1.299294922E+00 1.299107626E+00
1.549996187E+01 1.206313288E+00 1.203893184E+00 1.201853126E+00 1.199517187E+00
1.649996187E+01 1.269503131E+00 1.269327962E+00 1.269039385E+00 1.268911888E+00
1.674996808E+01 1.281464093E+00 1.281584726E+00 1.281333867E+00 1.281118128E+00
1.624993176E+01 1.260673328E+00 1.260192868E+00 1.259868842E+00 1.259716960E+00
1.574996808E+01 1.235383852E+00 1.233447789E+00 1.232553542E+00 1.231684091E+00
1.524993176E+01 1.111459999E+00 1.110695124E+00 1.108606847E+00 1.105161994E+00
