N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.018084227E+00 1.016953164E+00 1.016292745E+00 1.015920292E+00
1.600000000E+01 1.249149480E+00 1.248373690E+00 1.247822862E+00 1.247867497E+00
1.700000000E+01 1.295892451E+00 1.296167527E+00 1.296129103E+00 1.296090538E+00
1.549996187E+01 1.217617374E+00 1.215708785E+00 1.214389456E+00 1.212915386E+00
1.649996187E+01 1.266305494E+00 1.266142881E+00 1.265863502E+00 1.265838013E+00
1.674996808E+01 1.277953820E+00 1.278026196E+00 1.277826076E+00 1.277534881E+00
1.624993176E+01 1.258473359E+00 1.258059576E+00 1.257809918E+00 1.257766775E+00
1.574996808E+01 1.236151246E+00 1.234931185E+00 1.234209851E+00 1.233750653E+00
1.524993176E+01 1.167649323E+00 1.166290350E+00 1.164301355E+00 1.161712163E+00
