N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -1.681157800E-02 -2.216719600E-02 -2.701621000E-02 -3.192358500E-02
1.016672606E+01 -1.666631200E-02 -2.192548900E-02 -2.664650800E-02 -3.139233200E-02
1.033324570E+01 -1.645488700E-02 -2.157497000E-02 -2.611265700E-02 -3.062884900E-02
1.049996187E+01 -1.614838200E-02 -2.106950900E-02 -2.534751300E-02 -2.954213400E-02
1.066670514E+01 -1.570658200E-02 -2.034648800E-02 -2.426271100E-02 -2.801668200E-02
1.083333839E+01 -1.507501500E-02 -1.932434500E-02 -2.274853600E-02 -2.591755100E-02
1.100000000E+01 -1.418294900E-02 -1.790346900E-02 -2.068150600E-02 -2.310897600E-02
1.116672606E+01 -1.294443100E-02 -1.597495200E-02 -1.794656800E-02 -1.949480300E-02
1.133324570E+01 -1.126634500E-02 -1.344353200E-02 -1.448021500E-02 -1.509463400E-02
1.149996187E+01 -9.068874000E-03 -1.026949400E-02 -1.033269400E-02 -1.006469500E-02
1.166670514E+01 -6.322177000E-03 -6.524568000E-03 -5.724334000E-03 -4.806007000E-03
1.183333839E+01 -3.094285000E-03 -2.435261000E-03 -1.045239000E-03 1.876830000E-04
1.200000000E+01 4.135360000E-04 1.633373000E-03 3.257776000E-03 4.448380000E-03
1.216672606E+01 3.884176000E-03 5.282562000E-03 6.800871000E-03 7.750605000E-03
1.233324570E+01 6.976523000E-03 8.227033000E-03 9.460359000E-03 1.010504500E-02
1.249996187E+01 9.448930000E-03 1.037776400E-02 1.129823600E-02 1.168263900E-02
1.266670514E+01 1.122433000E-02 1.180625100E-02 1.246154400E-02 1.266113500E-02
1.283333839E+01 1.235746900E-02 1.264967800E-02 1.312588200E-02 1.320305000E-02
1.300000000E+01 1.295788800E-02 1.304158500E-02 1.340284000E-02 1.341723400E-02
