N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+16 340 3.800E-4 3.773117E+1 1.557110E+1 5.227440E-1 7.894580E+1
1.468000E+10 1.778E+16 340 3.800E-4 3.765791E+1 1.552310E+1 5.222310E-1 7.893300E+1
2.154000E+10 1.778E+16 340 3.800E-4 3.755436E+1 1.545560E+1 5.215150E-1 7.891480E+1
3.162000E+10 1.778E+16 340 3.800E-4 3.741031E+1 1.536240E+1 5.205360E-1 7.888930E+1
4.642000E+10 1.778E+16 340 3.800E-4 3.721422E+1 1.523680E+1 5.192010E-1 7.885890E+1
6.813000E+10 1.778E+16 340 3.800E-4 3.695483E+1 1.507250E+1 5.174640E-1 7.881930E+1
1.000000E+11 1.778E+16 340 3.800E-4 3.662381E+1 1.485930E+1 5.153300E-1 7.873190E+1
1.468000E+11 1.778E+16 340 3.800E-4 3.621897E+1 1.461070E+1 5.128140E-1 7.866370E+1
2.154000E+11 1.778E+16 340 3.800E-4 3.574619E+1 1.432500E+1 5.099580E-1 7.858310E+1
3.162000E+11 1.778E+16 340 3.800E-4 3.521818E+1 1.400930E+1 5.067150E-1 7.850280E+1
4.642000E+11 1.778E+16 340 3.800E-4 3.464961E+1 1.366620E+1 5.032800E-1 7.836850E+1
6.813000E+11 1.778E+16 340 3.800E-4 3.405135E+1 1.331460E+1 4.996410E-1 7.825930E+1
1.000000E+12 1.778E+16 340 3.800E-4 3.342733E+1 1.294350E+1 4.956840E-1 7.811680E+1
1.468000E+12 1.778E+16 340 3.800E-4 3.277569E+1 1.256360E+1 4.915450E-1 7.798300E+1
2.154000E+12 1.778E+16 340 3.800E-4 3.209204E+1 1.216950E+1 4.870780E-1 7.785310E+1
3.162000E+12 1.778E+16 340 3.800E-4 3.137234E+1 1.175310E+1 4.823770E-1 7.766370E+1
4.642000E+12 1.778E+16 340 3.800E-4 3.061398E+1 1.132760E+1 4.773830E-1 7.750890E+1
6.813000E+12 1.778E+16 340 3.800E-4 2.981562E+1 1.088140E+1 4.721620E-1 7.729470E+1
1.000000E+13 1.778E+16 340 3.800E-4 2.897691E+1 1.042800E+1 4.666670E-1 7.711590E+1
1.468000E+13 1.778E+16 340 3.800E-4 2.809843E+1 9.957300E+0 4.610030E-1 7.687010E+1
2.154000E+13 1.778E+16 340 3.800E-4 2.718168E+1 9.482900E+0 4.550530E-1 7.666570E+1
3.162000E+13 1.778E+16 340 3.800E-4 2.622918E+1 8.995600E+0 4.489720E-1 7.638820E+1
4.642000E+13 1.778E+16 340 3.800E-4 2.524449E+1 8.508700E+0 4.426570E-1 7.614320E+1
6.813000E+13 1.778E+16 340 3.800E-4 2.423218E+1 8.015200E+0 4.361580E-1 7.583670E+1
1.000000E+14 1.778E+16 340 3.800E-4 2.319779E+1 7.522500E+0 4.295440E-1 7.549350E+1
