N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.222742864E+00 1.219269524E+00 1.217542690E+00 1.215455744E+00
1.016672606E+01 1.224059727E+00 1.220433798E+00 1.218611729E+00 1.216467373E+00
1.033324570E+01 1.225050917E+00 1.221312292E+00 1.219427710E+00 1.217254441E+00
1.049996187E+01 1.225801276E+00 1.221991586E+00 1.220078927E+00 1.217907448E+00
1.066670514E+01 1.226387352E+00 1.222547915E+00 1.220642737E+00 1.218506065E+00
1.083333839E+01 1.226876990E+00 1.223049194E+00 1.221189078E+00 1.219123381E+00
1.100000000E+01 1.227331374E+00 1.223558429E+00 1.221784322E+00 1.219829489E+00
1.116672606E+01 1.227808536E+00 1.224137500E+00 1.222494416E+00 1.220693171E+00
1.133324570E+01 1.228367201E+00 1.224850102E+00 1.223386064E+00 1.221780748E+00
1.149996187E+01 1.229069930E+00 1.225762873E+00 1.224525201E+00 1.223152137E+00
1.166670514E+01 1.229984628E+00 1.226943923E+00 1.225973063E+00 1.224856091E+00
1.183333839E+01 1.231183540E+00 1.228459023E+00 1.227781627E+00 1.226927362E+00
1.200000000E+01 1.232739617E+00 1.230366646E+00 1.229990255E+00 1.229386595E+00
1.216672606E+01 1.234720586E+00 1.232712776E+00 1.232623127E+00 1.232240237E+00
1.233324570E+01 1.237181028E+00 1.235524802E+00 1.235685448E+00 1.235478614E+00
1.249996187E+01 1.240152264E+00 1.238804313E+00 1.239159890E+00 1.239076027E+00
1.266670514E+01 1.243631891E+00 1.242523063E+00 1.243009014E+00 1.242997469E+00
1.283333839E+01 1.247579532E+00 1.246628721E+00 1.247186171E+00 1.247209074E+00
1.300000000E+01 1.251925682E+00 1.251059782E+00 1.251647601E+00 1.251683516E+00
