N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.210430423E+00 1.203443625E+00 1.198575429E+00 1.193242702E+00
1.016672606E+01 1.211784951E+00 1.204766245E+00 1.199921188E+00 1.194650760E+00
1.033324570E+01 1.212819840E+00 1.205824656E+00 1.201060870E+00 1.195917620E+00
1.049996187E+01 1.213662326E+00 1.206754947E+00 1.202142778E+00 1.197206016E+00
1.066670514E+01 1.214420664E+00 1.207677840E+00 1.203303663E+00 1.198670207E+00
1.083333839E+01 1.215192972E+00 1.208708015E+00 1.204676877E+00 1.200461055E+00
1.100000000E+01 1.216074585E+00 1.209960010E+00 1.206394085E+00 1.202720324E+00
1.116672606E+01 1.217162579E+00 1.211547746E+00 1.208576100E+00 1.205559611E+00
1.133324570E+01 1.218554923E+00 1.213574170E+00 1.211309303E+00 1.209023161E+00
1.149996187E+01 1.220341215E+00 1.216108038E+00 1.214609602E+00 1.213047053E+00
1.166670514E+01 1.222582621E+00 1.219151772E+00 1.218390268E+00 1.217445321E+00
1.183333839E+01 1.225284877E+00 1.222617281E+00 1.222464093E+00 1.221956737E+00
1.200000000E+01 1.228378977E+00 1.226337335E+00 1.226602971E+00 1.226345682E+00
1.216672606E+01 1.231732815E+00 1.230125989E+00 1.230631068E+00 1.230491070E+00
1.233324570E+01 1.235202887E+00 1.233857070E+00 1.234484321E+00 1.234397116E+00
1.249996187E+01 1.238697491E+00 1.237501150E+00 1.238194990E+00 1.238136705E+00
1.266670514E+01 1.242201732E+00 1.241098574E+00 1.241833732E+00 1.241792148E+00
1.283333839E+01 1.245750215E+00 1.244707909E+00 1.245466181E+00 1.245430638E+00
1.300000000E+01 1.249383867E+00 1.248375452E+00 1.249141408E+00 1.249104027E+00
