N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.009756078E+00 1.009190798E+00 1.008767728E+00 1.008428015E+00
1.016672606E+01 1.010390933E+00 1.009707295E+00 1.009200197E+00 1.008796044E+00
1.033324570E+01 1.010875853E+00 1.010092479E+00 1.009514500E+00 1.009055410E+00
1.049996187E+01 1.011231707E+00 1.010366856E+00 1.009729811E+00 1.009223613E+00
1.066670514E+01 1.011483230E+00 1.010551923E+00 1.009864675E+00 1.009316645E+00
1.083333839E+01 1.011653661E+00 1.010666627E+00 1.009934826E+00 1.009347963E+00
1.100000000E+01 1.011762628E+00 1.010726660E+00 1.009953662E+00 1.009330134E+00
1.116672606E+01 1.011826501E+00 1.010746036E+00 1.009935115E+00 1.009279065E+00
1.133324570E+01 1.011860680E+00 1.010740825E+00 1.009898965E+00 1.009220766E+00
1.149996187E+01 1.011883871E+00 1.010735249E+00 1.009878424E+00 1.009199448E+00
1.166670514E+01 1.011924613E+00 1.010769793E+00 1.009928193E+00 1.009283275E+00
1.183333839E+01 1.012029730E+00 1.010909032E+00 1.010128347E+00 1.009561691E+00
1.200000000E+01 1.012272187E+00 1.011243920E+00 1.012500890E+00 1.020253085E+00
1.216672606E+01 1.035795844E+00 1.044732063E+00 1.052951190E+00 1.058011879E+00
1.233324570E+01 1.073781601E+00 1.081141240E+00 1.086115835E+00 1.087816309E+00
1.249996187E+01 1.106538357E+00 1.110237590E+00 1.111781423E+00 1.110901953E+00
1.266670514E+01 1.132348737E+00 1.132476526E+00 1.131629154E+00 1.129274839E+00
1.283333839E+01 1.151903348E+00 1.149652558E+00 1.147520922E+00 1.144447487E+00
1.300000000E+01 1.166932541E+00 1.163433884E+00 1.160690812E+00 1.157257321E+00
