fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 32982598.846 340.02 34.099 2.148180264E-01 1.390797507E-04 1.494982658E-05 1.483688141E-01 1.007599071E-04 5.003818276E-01 0.000000000E+00 
00L2 33008439.288 339.97 34.104 2.148702573E-01 1.399656701E-04 1.510608160E-05 1.498898921E-01 1.007809407E-04 5.022893788E-01 0.000000000E+00 
00L3 33029439.368 339.95 34.106 2.156811548E-01 1.407020987E-04 1.520860191E-05 1.479821116E-01 1.027758763E-04 5.011601344E-01 0.000000000E+00 
00L4 33050660.547 339.93 34.108 2.163696342E-01 1.416884474E-04 1.540643552E-05 1.494393319E-01 1.030947619E-04 5.025409064E-01 0.000000000E+00 
00L5 33071431.106 339.93 34.108 2.164749363E-01 1.423882616E-04 1.550070618E-05 1.504313209E-01 1.030428053E-04 5.028861512E-01 0.000000000E+00 
00L6 33092662.176 339.93 34.108 2.173093482E-01 1.430011590E-04 1.562133552E-05 1.501677938E-01 1.040264382E-04 5.026899399E-01 0.000000000E+00 
00L7 33113432.704 339.93 34.108 2.167506366E-01 1.437201038E-04 1.572862545E-05 1.516998622E-01 1.036865534E-04 5.049087149E-01 0.000000000E+00 
00L8 33134663.954 339.92 34.109 2.176610285E-01 1.444491861E-04 1.583080386E-05 1.511752395E-01 1.047205749E-04 5.035089470E-01 0.000000000E+00 
00L9 33155664.287 339.93 34.108 2.181344002E-01 1.455006235E-04 1.608171256E-05 1.528259858E-01 1.052255920E-04 5.066911059E-01 0.000000000E+00 
0L10 33176665.192 339.93 34.108 2.183092562E-01 1.461660316E-04 1.621220309E-05 1.528068077E-01 1.060996240E-04 5.080698570E-01 0.000000000E+00 
0L11 33197666.211 339.94 34.107 2.182771553E-01 1.468781194E-04 1.620859233E-05 1.525234711E-01 1.062705476E-04 5.055683881E-01 0.000000000E+00 
0L12 33218666.955 339.95 34.106 2.190694429E-01 1.474200727E-04 1.630276527E-05 1.522898373E-01 1.070564137E-04 5.048040731E-01 0.000000000E+00 
0L13 33239657.601 339.96 34.105 2.186132889E-01 1.481284321E-04 1.645296225E-05 1.530393582E-01 1.075022960E-04 5.080765109E-01 0.000000000E+00 
0L14 33260658.454 339.96 34.105 2.194678487E-01 1.490649451E-04 1.660689672E-05 1.530114298E-01 1.085348342E-04 5.076238910E-01 0.000000000E+00 
