fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_325 001_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.068627332E-28 1.000000000E+20 1.023051724E+00 2.068534308E-13 1.014660185E-02 
001_325_SRH 001_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 7.295638908E-29 1.000000000E+20 1.025516310E+00 1.927976244E-13 1.133866158E-02 
002_325 002_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 7.380825981E-29 1.000000000E+20 1.023745321E+00 2.965709860E-13 1.047272324E-02 
002_325_SRH 002_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.267660462E-29 1.000000000E+20 1.025479807E+00 2.825414814E-13 1.131202699E-02 
003_325 003_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.959067068E-28 1.000000000E+20 1.024218484E+00 4.277614929E-13 1.068854343E-02 
003_325_SRH 003_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.099957517E-28 1.000000000E+20 1.025426606E+00 4.137565418E-13 1.127311319E-02 
004_325 004_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.436990514E-29 1.000000000E+20 1.024514284E+00 6.192428055E-13 1.081256731E-02 
004_325_SRH 004_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.441781612E-29 1.000000000E+20 1.025349330E+00 6.052634650E-13 1.121638163E-02 
005_325 005_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.284973823E-28 1.000000000E+20 1.024663815E+00 8.979892711E-13 1.085678980E-02 
005_325_SRH 005_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.062484145E-28 1.000000000E+20 1.025237628E+00 8.840398612E-13 1.113393518E-02 
006_325 006_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.582256163E-28 1.000000000E+20 1.024684853E+00 1.302245175E-12 1.082551263E-02 
006_325_SRH 006_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.613853076E-28 1.000000000E+20 1.025077317E+00 1.288333964E-12 1.101467116E-02 
007_325 007_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.478311287E-28 1.000000000E+20 1.024582307E+00 1.885375590E-12 1.071489057E-02 
007_325_SRH 007_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.281860031E-28 1.000000000E+20 1.024849650E+00 1.871515771E-12 1.084331094E-02 
008_325 008_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.715154474E-27 1.000000000E+20 1.024349876E+00 2.720146746E-12 1.051283454E-02 
008_325_SRH 008_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.706261108E-27 1.000000000E+20 1.024531283E+00 2.706357746E-12 1.059951459E-02 
009_325 009_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.711488889E-27 1.000000000E+20 1.023973479E+00 3.902546958E-12 1.019950796E-02 
009_325_SRH 009_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.982713836E-27 1.000000000E+20 1.024096085E+00 3.888855957E-12 1.025760347E-02 
010_325 010_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.364508412E-27 1.000000000E+20 1.023438283E+00 5.553388596E-12 9.749368214E-03 
010_325_SRH 010_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.426082700E-27 1.000000000E+20 1.023520807E+00 5.539831902E-12 9.787951445E-03 
011_325 011_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.452419543E-27 1.000000000E+20 1.022742073E+00 7.815149413E-12 9.136524915E-03 
011_325_SRH 011_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.428327153E-27 1.000000000E+20 1.022797408E+00 7.801773033E-12 9.161840731E-03 
012_325 012_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.457168438E-26 1.000000000E+20 1.021917190E+00 1.084203653E-11 8.345664880E-03 
012_325_SRH 012_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.876716574E-27 1.000000000E+20 1.021954222E+00 1.082889482E-11 8.362013933E-03 
013_325 013_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.768267550E-27 1.000000000E+20 1.021058707E+00 1.478514793E-11 7.389518749E-03 
013_325_SRH 013_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.888092137E-27 1.000000000E+20 1.021083563E+00 1.477229908E-11 7.399870646E-03 
014_325 014_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.376293862E-26 1.000000000E+20 1.020345612E+00 1.978269681E-11 6.328276426E-03 
014_325_SRH 014_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.341102107E-26 1.000000000E+20 1.020362519E+00 1.977019461E-11 6.334689205E-03 
