T d154 d184 d214 d244
d 150 180 210 240
290 7.514737900E-02 7.136097500E-02 7.001206000E-02 6.861160200E-02
295 7.193871900E-02 6.860632800E-02 6.758150300E-02 6.663248000E-02
300 7.015347500E-02 6.744098100E-02 6.693379100E-02 6.616823700E-02
305 6.894676200E-02 6.688459500E-02 6.689128400E-02 6.653292900E-02
310 6.883094000E-02 6.745614300E-02 6.799474200E-02 6.807832600E-02
315 7.045736000E-02 6.983465600E-02 7.092492700E-02 7.119186400E-02
320 7.235928100E-02 7.251687100E-02 7.402966900E-02 7.470416900E-02
325 7.511006100E-02 7.587707500E-02 7.785581600E-02 7.889575400E-02
330 7.945765500E-02 8.092893300E-02 8.340864600E-02 8.472758800E-02
335 8.314051700E-02 8.503507600E-02 8.788436500E-02 8.940843300E-02
340 8.665477700E-02 8.887059600E-02 9.185932200E-02 9.344966100E-02
