T d154 d184 d214 d244
d 150 180 210 240
290 -1.828095000E-03 -2.039164000E-03 -2.798735000E-03 -3.980268000E-03
295 -1.427128600E-02 -1.663353200E-02 -1.939137900E-02 -2.329956400E-02
300 -4.155759600E-02 -4.800874400E-02 -5.438281400E-02 -6.144925000E-02
305 -9.474211300E-02 -1.079395520E-01 -1.199958470E-01 -1.318099190E-01
310 -1.699342000E-01 -1.669108810E-01 -1.636212550E-01 -1.601796970E-01
315 -1.473251900E-01 -1.403550320E-01 -1.334466360E-01 -1.265173920E-01
320 -9.263357800E-02 -7.806173000E-02 -6.419278300E-02 -5.127243800E-02
325 9.413788000E-03 1.003205600E-02 1.040312000E-02 1.061075200E-02
330 1.777492500E-02 1.814428900E-02 1.830031900E-02 1.831464100E-02
335 2.854213400E-02 2.868089000E-02 2.863423700E-02 2.845723700E-02
340 4.169244600E-02 4.163653700E-02 4.141705700E-02 4.107436400E-02
