T d154 d184 d214 d244
d 150 180 210 240
290 1.731818000E-03 1.445771000E-03 1.258600000E-03 1.127163000E-03
295 1.686004000E-03 1.430182000E-03 1.283075000E-03 1.155138000E-03
300 1.684611000E-03 1.459630000E-03 1.351574000E-03 1.229785000E-03
305 1.717168000E-03 1.510040000E-03 1.464542000E-03 1.373957000E-03
310 1.944825000E-03 1.655772000E-03 1.552982000E-03 1.636426000E-03
315 2.213598000E-03 1.866092000E-03 1.778102000E-03 1.862220000E-03
320 2.353430000E-03 2.117249000E-03 2.042717000E-03 1.990643000E-03
325 2.569752000E-03 2.459540000E-03 2.389799000E-03 2.336851000E-03
330 2.974015000E-03 2.858958000E-03 2.787415000E-03 2.729522000E-03
335 3.402674000E-03 3.272443000E-03 3.184165000E-03 3.113592000E-03
340 3.875151000E-03 3.711785000E-03 3.587031000E-03 3.489741000E-03
