T d154 d184 d214 d244
d 150 180 210 240
290 3.242976000E-03 3.085787000E-03 2.995400000E-03 2.934912000E-03
295 3.377877000E-03 3.242084000E-03 3.234059000E-03 3.164238000E-03
300 3.697052000E-03 3.596105000E-03 3.541001000E-03 5.298141000E-03
305 4.350065000E-03 4.065739000E-03 4.036302000E-03 6.349012000E-03
310 5.154634000E-03 4.833417000E-03 4.811295000E-03 4.642045000E-03
315 6.202650000E-03 5.829777000E-03 5.824504000E-03 5.802635000E-03
320 7.428797000E-03 7.245275000E-03 6.946769000E-03 6.938578000E-03
325 8.405289000E-03 8.778056000E-03 8.379261000E-03 8.366614000E-03
330 1.004074700E-02 1.002847900E-02 9.984487000E-03 9.956213000E-03
335 1.169510400E-02 1.164191000E-02 1.155012100E-02 1.149176700E-02
340 1.361379800E-02 1.348942200E-02 1.370408600E-02 1.322435900E-02
