T d154 d184 d214 d244
d 150 180 210 240
290 2.231690000E-03 1.987955000E-03 1.830904000E-03 1.724673000E-03
295 2.264954000E-03 2.054349000E-03 1.939220000E-03 1.828592000E-03
300 2.329143000E-03 2.160044000E-03 2.081206000E-03 1.982744000E-03
305 2.565148000E-03 2.423476000E-03 2.339377000E-03 2.331727000E-03
310 2.916730000E-03 2.799526000E-03 2.735729000E-03 2.693511000E-03
315 3.344536000E-03 3.253510000E-03 3.208265000E-03 3.178444000E-03
320 3.956756000E-03 3.882736000E-03 3.841720000E-03 3.820015000E-03
325 4.702638000E-03 4.638700000E-03 4.597206000E-03 4.574767000E-03
330 5.525428000E-03 5.458938000E-03 5.399013000E-03 5.365960000E-03
335 6.532652000E-03 6.444899000E-03 6.355639000E-03 6.292599000E-03
340 7.650570000E-03 7.511330000E-03 7.379955000E-03 7.274571000E-03
