d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.011757071E+00 1.199795577E+00 -1.880385060E-01 1.009484273E+00 1.191869801E+00 -1.823855280E-01 2.272798000E-03 7.925776000E-03
150 1.016672606E+01 1.011759993E+00 1.199856081E+00 -1.880960880E-01 1.010098676E+00 1.194342274E+00 -1.842435980E-01 1.661317000E-03 5.513807000E-03
150 1.033324570E+01 1.011764372E+00 1.199944463E+00 -1.881800910E-01 1.010572379E+00 1.196128556E+00 -1.855561770E-01 1.191993000E-03 3.815907000E-03
150 1.049996187E+01 1.011770990E+00 1.200073302E+00 -1.883023120E-01 1.010927316E+00 1.197442649E+00 -1.865153330E-01 8.436740000E-04 2.630653000E-03
150 1.066670514E+01 1.011781107E+00 1.200260525E+00 -1.884794180E-01 1.011189547E+00 1.198451840E+00 -1.872622930E-01 5.915600000E-04 1.808685000E-03
150 1.083333839E+01 1.011796800E+00 1.200531314E+00 -1.887345140E-01 1.011384418E+00 1.199289809E+00 -1.879053910E-01 4.123820000E-04 1.241505000E-03
150 1.100000000E+01 1.011821573E+00 1.200920354E+00 -1.890987810E-01 1.011534875E+00 1.200068763E+00 -1.885338880E-01 2.866980000E-04 8.515910000E-04
150 1.116672606E+01 1.011861451E+00 1.201473935E+00 -1.896124840E-01 1.011662087E+00 1.200889620E+00 -1.892275330E-01 1.993640000E-04 5.843150000E-04
150 1.133324570E+01 1.016183698E+00 1.202250879E+00 -1.860671810E-01 1.016389502E+00 1.201849443E+00 -1.854599410E-01 -2.058040000E-04 4.014360000E-04
150 1.149996187E+01 1.030463157E+00 1.203320501E+00 -1.728573440E-01 1.030600424E+00 1.203043964E+00 -1.724435400E-01 -1.372670000E-04 2.765370000E-04
150 1.166670514E+01 1.048932557E+00 1.204754428E+00 -1.558218710E-01 1.049021236E+00 1.204563102E+00 -1.555418660E-01 -8.867900000E-05 1.913260000E-04
150 1.183333839E+01 1.071533813E+00 1.206609684E+00 -1.350758710E-01 1.071587629E+00 1.206476445E+00 -1.348888160E-01 -5.381600000E-05 1.332390000E-04
150 1.200000000E+01 1.097201862E+00 1.208903626E+00 -1.117017640E-01 1.097230563E+00 1.208809954E+00 -1.115793910E-01 -2.870100000E-05 9.367200000E-05
150 1.216672606E+01 1.123739439E+00 1.211590016E+00 -8.785057700E-02 1.123750558E+00 1.211523276E+00 -8.777271800E-02 -1.111900000E-05 6.674000000E-05
150 1.233324570E+01 1.148414355E+00 1.214555640E+00 -6.614128500E-02 1.148414095E+00 1.214507314E+00 -6.609321900E-02 2.600000002E-07 4.832600000E-05
150 1.249996187E+01 1.169150478E+00 1.217653044E+00 -4.850256600E-02 1.169143940E+00 1.217617374E+00 -4.847343400E-02 6.538000000E-06 3.567000000E-05
150 1.266670514E+01 1.185377973E+00 1.220756235E+00 -3.537826200E-02 1.185368839E+00 1.220729326E+00 -3.536048700E-02 9.134000000E-06 2.690900000E-05
150 1.283333839E+01 1.197803386E+00 1.223798374E+00 -2.599498800E-02 1.197793875E+00 1.223777576E+00 -2.598370100E-02 9.511000000E-06 2.079800000E-05
150 1.300000000E+01 1.207554206E+00 1.226767694E+00 -1.921348800E-02 1.207545362E+00 1.226751201E+00 -1.920583900E-02 8.844000000E-06 1.649300000E-05
180 1.000000000E+01 1.010491816E+00 1.192072401E+00 -1.815805850E-01 1.008717605E+00 1.184708631E+00 -1.759910260E-01 1.774211000E-03 7.363770000E-03
180 1.016672606E+01 1.010493218E+00 1.192172871E+00 -1.816796530E-01 1.009206759E+00 1.187065192E+00 -1.778584330E-01 1.286459000E-03 5.107679000E-03
