T d154 d184 d214 d244
d 150 180 210 240
290 4.411893800E-02 4.367588200E-02 4.295413100E-02 4.226567000E-02
295 4.248749600E-02 4.228722900E-02 4.180988200E-02 4.133057300E-02
300 4.136500400E-02 4.135799300E-02 4.113263100E-02 4.091209200E-02
305 4.117287800E-02 4.128839600E-02 4.136477800E-02 4.134414900E-02
310 4.081702800E-02 4.122768500E-02 4.148333400E-02 4.161581200E-02
315 4.060964800E-02 4.124911800E-02 4.157008200E-02 4.135678500E-02
320 4.075528700E-02 4.156254700E-02 4.190509600E-02 4.182644900E-02
325 3.966971700E-02 4.048660400E-02 4.083382300E-02 4.073255200E-02
330 3.707650100E-02 3.766377000E-02 3.784102600E-02 3.758643500E-02
335 3.238875900E-02 3.247811500E-02 3.228586900E-02 3.175926900E-02
340 2.185448900E-02 2.089477600E-02 1.994164500E-02 1.767569800E-02
