fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T31 11:37:48 292.7 39.61 1.000E+000 7.411E-001 2.959E-006 1.000E+019 2.725E+000 2.407E-008 4.458E-007 1.343E-002 4.458E-007 1.565E-009 2.613E-001 6.900E-003 2.234E-007 1.296E-002 
0T32 11:42:26 292.7 39.61 1.000E+000 7.449E-001 2.976E-006 1.000E+019 2.731E+000 2.392E-008 4.349E-007 1.308E-002 4.349E-007 1.484E-009 2.610E-001 6.700E-003 2.182E-007 1.278E-002 
0T33 11:45:32 292.6 39.62 1.000E+000 7.511E-001 2.919E-006 1.000E+019 2.760E+000 2.263E-008 6.720E-007 1.877E-002 6.719E-007 3.350E-009 2.656E-001 9.700E-003 3.417E-007 2.087E-002 
0T34 11:50:04 292.5 39.64 1.000E+000 7.293E-001 2.938E-006 1.000E+019 2.730E+000 2.372E-008 4.356E-007 1.320E-002 4.356E-007 1.501E-009 2.611E-001 6.700E-003 2.207E-007 1.248E-002 
0T35 11:55:26 292.6 39.62 1.000E+000 7.617E-001 2.761E-006 1.000E+019 2.760E+000 2.255E-008 6.841E-007 1.901E-002 6.841E-007 3.457E-009 2.659E-001 9.800E-003 3.492E-007 2.161E-002 
0T36 11:59:50 292.7 39.61 1.000E+000 7.456E-001 2.615E-006 1.000E+019 2.758E+000 2.262E-008 6.770E-007 1.872E-002 6.770E-007 3.367E-009 2.656E-001 9.600E-003 3.471E-007 2.150E-002 
0T37 12:03:42 292.7 39.61 1.000E+000 7.047E-001 2.791E-006 1.000E+019 2.725E+000 2.380E-008 4.364E-007 1.304E-002 4.364E-007 1.485E-009 2.610E-001 6.700E-003 2.182E-007 1.262E-002 
0T51 14:19:56 292.6 39.62 1.000E+000 5.865E-001 3.344E-006 1.000E+019 2.883E+000 1.179E-008 1.402E-006 2.110E-002 1.402E-006 7.890E-009 2.668E-001 1.090E-002 7.172E-007 2.254E-002 
0T52 14:23:54 292.8 39.6 1.000E+000 5.865E-001 3.357E-006 1.000E+019 2.875E+000 1.230E-008 1.366E-006 2.103E-002 1.366E-006 7.664E-009 2.668E-001 1.090E-002 6.966E-007 2.192E-002 
0T53 14:29:28 292.9 39.58 1.000E+000 5.960E-001 3.307E-006 1.000E+019 2.862E+000 1.290E-008 1.266E-006 2.028E-002 1.266E-006 6.832E-009 2.663E-001 1.050E-002 6.444E-007 2.052E-002 
0T54 14:36:14 292.8 39.6 1.000E+000 5.887E-001 3.348E-006 1.000E+019 2.857E+000 1.327E-008 1.215E-006 2.017E-002 1.215E-006 6.524E-009 2.662E-001 1.040E-002 6.213E-007 2.032E-002 
0T55 14:40:28 292.7 39.61 1.000E+000 6.109E-001 3.233E-006 1.000E+019 2.851E+000 1.351E-008 1.194E-006 2.028E-002 1.194E-006 6.447E-009 2.663E-001 1.050E-002 6.081E-007 2.023E-002 
0T56 14:44:54 292.5 39.64 1.000E+000 6.324E-001 3.313E-006 1.000E+019 2.849E+000 1.364E-008 1.125E-006 1.968E-002 1.125E-006 5.890E-009 2.659E-001 1.010E-002 5.774E-007 2.305E-002 
0T57 14:47:58 292.5 39.64 1.000E+000 6.380E-001 3.269E-006 1.000E+019 2.838E+000 1.406E-008 1.090E-006 1.958E-002 1.090E-006 5.673E-009 2.659E-001 1.010E-002 5.561E-007 1.876E-002 
0T58 14:52:20 292.7 39.61 1.000E+000 6.230E-001 3.172E-006 1.000E+019 2.833E+000 1.442E-008 1.084E-006 1.960E-002 1.084E-006 5.648E-009 2.659E-001 1.010E-002 5.537E-007 2.115E-002 
0T59 15:03:12 292.7 39.61 1.000E+000 6.592E-001 2.770E-006 1.000E+019 2.822E+000 1.479E-008 1.041E-006 1.927E-002 1.041E-006 5.331E-009 2.657E-001 9.900E-003 5.331E-007 1.991E-002 
0T60 15:08:06 292.6 39.62 1.000E+000 6.303E-001 2.799E-006 1.000E+019 2.826E+000 1.487E-008 1.044E-006 1.958E-002 1.044E-006 5.436E-009 2.659E-001 1.010E-002 5.329E-007 2.048E-002 
0T61 15:17:08 292.6 39.62 1.000E+000 6.228E-001 2.415E-006 1.000E+019 2.820E+000 1.510E-008 1.031E-006 1.957E-002 1.031E-006 5.364E-009 2.659E-001 1.010E-002 5.258E-007 2.009E-002 
0T62 15:19:58 292.7 39.61 1.000E+000 6.299E-001 2.384E-006 1.000E+019 2.810E+000 1.541E-008 9.959E-007 1.913E-002 9.959E-007 5.062E-009 2.657E-001 9.900E-003 5.061E-007 1.921E-002 
