N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 310 1.800E-4 1.154532527E+00 1.156050894E+00
1.468000E+10 1.778E+15 310 1.800E-4 1.155264383E+00 1.156301173E+00
2.154000E+10 1.778E+15 310 1.800E-4 1.156427942E+00 1.157494669E+00
3.162000E+10 1.778E+15 310 1.800E-4 1.158281755E+00 1.158915999E+00
4.642000E+10 1.778E+15 310 1.800E-4 1.160466279E+00 1.160899183E+00
6.813000E+10 1.778E+15 310 1.800E-4 1.163442587E+00 1.163738202E+00
1.000000E+11 1.778E+15 310 1.800E-4 1.165872627E+00 1.166039211E+00
1.468000E+11 1.778E+15 310 1.800E-4 1.168387483E+00 1.168500572E+00
2.154000E+11 1.778E+15 310 1.800E-4 1.170603057E+00 1.170671918E+00
3.162000E+11 1.778E+15 310 1.800E-4 1.171173917E+00 1.171220321E+00
4.642000E+11 1.778E+15 310 1.800E-4 1.172532086E+00 1.172563681E+00
6.813000E+11 1.778E+15 310 1.800E-4 1.183673282E+00 1.183695605E+00
1.000000E+12 1.778E+15 310 1.800E-4 1.191464529E+00 1.191481338E+00
1.468000E+12 1.778E+15 310 1.800E-4 1.195587296E+00 1.195597940E+00
2.154000E+12 1.778E+15 310 1.800E-4 1.208428872E+00 1.208438108E+00
3.162000E+12 1.778E+15 310 1.800E-4 1.213623161E+00 1.213629089E+00
4.642000E+12 1.778E+15 310 1.800E-4 1.218846190E+00 1.218853181E+00
6.813000E+12 1.778E+15 310 1.800E-4 1.228823895E+00 1.228828161E+00
1.000000E+13 1.778E+15 310 1.800E-4 1.236592706E+00 1.236595015E+00
