T nFsrh nFBsrh dnsrh nF nFB dn
290 1.179655948E+00 1.196075623E+0 -1.641967500E-02 1.179655948E+00 1.196075623E+0 -1.641967500E-02
295 1.178328110E+00 1.197379201E+0 -1.905109100E-02 1.178328110E+00 1.197379201E+0 -1.905109100E-02
300 1.185793813E+00 1.197964330E+0 -1.217051700E-02 1.185793813E+00 1.197964330E+0 -1.217051700E-02
305 1.191131275E+00 1.197659506E+0 -6.528231000E-03 1.191131275E+00 1.197659506E+0 -6.528231000E-03
310 1.190565843E+00 1.196281889E+0 -5.716046000E-03 1.190565843E+00 1.196281889E+0 -5.716046000E-03
315 1.195559798E+00 1.193651017E+0 1.908781000E-03 1.195559798E+00 1.193651017E+0 1.908781000E-03
320 1.198069202E+00 1.189608494E+0 8.460708000E-03 1.198069202E+00 1.189608494E+0 8.460708000E-03
325 1.198987045E+00 1.184042352E+0 1.494469300E-02 1.198987045E+00 1.184042352E+0 1.494469300E-02
330 1.202725333E+00 1.176912637E+0 2.581269600E-02 1.202725333E+00 1.176912637E+0 2.581269600E-02
335 1.199816010E+00 1.168272712E+0 3.154329800E-02 1.199816010E+00 1.168272712E+0 3.154329800E-02
340 1.182677683E+00 1.158279874E+0 2.439780900E-02 1.182677683E+00 1.158279874E+0 2.439780900E-02
