N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+16 330 3.800E-4 3.670652E+1 1.600510E+1 5.445300E-1 8.007430E+1
1.468000E+10 5.623E+16 330 3.800E-4 3.655286E+1 1.592340E+1 5.441010E-1 8.006370E+1
2.154000E+10 5.623E+16 330 3.800E-4 3.634557E+1 1.581340E+1 5.435210E-1 8.004920E+1
3.162000E+10 5.623E+16 330 3.800E-4 3.607430E+1 1.566950E+1 5.427570E-1 8.002990E+1
4.642000E+10 5.623E+16 330 3.800E-4 3.573216E+1 1.548830E+1 5.417850E-1 8.000510E+1
6.813000E+10 5.623E+16 330 3.800E-4 3.531818E+1 1.526910E+1 5.405880E-1 7.997380E+1
1.000000E+11 5.623E+16 330 3.800E-4 3.483802E+1 1.501460E+1 5.391220E-1 7.994150E+1
1.468000E+11 5.623E+16 330 3.800E-4 3.430173E+1 1.472950E+1 5.374020E-1 7.990460E+1
2.154000E+11 5.623E+16 330 3.800E-4 3.371939E+1 1.441240E+1 5.354620E-1 7.982320E+1
3.162000E+11 5.623E+16 330 3.800E-4 3.309748E+1 1.407900E+1 5.332940E-1 7.976460E+1
4.642000E+11 5.623E+16 330 3.800E-4 3.243808E+1 1.372460E+1 5.308800E-1 7.969810E+1
6.813000E+11 5.623E+16 330 3.800E-4 3.174047E+1 1.334860E+1 5.281140E-1 7.963340E+1
1.000000E+12 5.623E+16 330 3.800E-4 3.100305E+1 1.294460E+1 5.250500E-1 7.952120E+1
1.468000E+12 5.623E+16 330 3.800E-4 3.022451E+1 1.252420E+1 5.217200E-1 7.942440E+1
2.154000E+12 5.623E+16 330 3.800E-4 2.940415E+1 1.208340E+1 5.180190E-1 7.932950E+1
3.162000E+12 5.623E+16 330 3.800E-4 2.854202E+1 1.161650E+1 5.139930E-1 7.918370E+1
4.642000E+12 5.623E+16 330 3.800E-4 2.763902E+1 1.113680E+1 5.097060E-1 7.905290E+1
6.813000E+12 5.623E+16 330 3.800E-4 2.669698E+1 1.064110E+1 5.049970E-1 7.892840E+1
1.000000E+13 5.623E+16 330 3.800E-4 2.571877E+1 1.012650E+1 5.001000E-1 7.873230E+1
1.468000E+13 5.623E+16 330 3.800E-4 2.470825E+1 9.607200E+0 4.947880E-1 7.858390E+1
2.154000E+13 5.623E+16 330 3.800E-4 2.367034E+1 9.075900E+0 4.893060E-1 7.836190E+1
3.162000E+13 5.623E+16 330 3.800E-4 2.261090E+1 8.546600E+0 4.834840E-1 7.817990E+1
4.642000E+13 5.623E+16 330 3.800E-4 2.153664E+1 8.013900E+0 4.774550E-1 7.793510E+1
6.813000E+13 5.623E+16 330 3.800E-4 2.045499E+1 7.486500E+0 4.712310E-1 7.766890E+1
1.000000E+14 5.623E+16 330 3.800E-4 1.937391E+1 6.972200E+0 4.647260E-1 7.743800E+1
