N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 330 3.800E-4 3.696247E+1 1.614450E+1 5.453460E-1 8.009240E+1
1.468000E+10 5.623E+16 330 3.800E-4 3.692020E+1 1.612210E+1 5.452370E-1 8.008890E+1
2.154000E+10 5.623E+16 330 3.800E-4 3.685951E+1 1.609000E+1 5.450800E-1 8.008390E+1
3.162000E+10 5.623E+16 330 3.800E-4 3.677321E+1 1.604430E+1 5.448570E-1 8.007690E+1
4.642000E+10 5.623E+16 330 3.800E-4 3.665217E+1 1.598030E+1 5.445410E-1 8.006720E+1
6.813000E+10 5.623E+16 330 3.800E-4 3.648554E+1 1.589220E+1 5.441040E-1 8.005390E+1
1.000000E+11 5.623E+16 330 3.800E-4 3.626181E+1 1.577410E+1 5.435100E-1 8.003620E+1
1.468000E+11 5.623E+16 330 3.800E-4 3.597085E+1 1.562050E+1 5.427270E-1 8.001340E+1
2.154000E+11 5.623E+16 330 3.800E-4 3.560676E+1 1.542840E+1 5.417280E-1 7.998490E+1
3.162000E+11 5.623E+16 330 3.800E-4 3.517025E+1 1.519800E+1 5.404980E-1 7.994990E+1
4.642000E+11 5.623E+16 330 3.800E-4 3.466877E+1 1.493290E+1 5.389900E-1 7.991450E+1
6.813000E+11 5.623E+16 330 3.800E-4 3.411339E+1 1.463820E+1 5.372310E-1 7.987340E+1
1.000000E+12 5.623E+16 330 3.800E-4 3.351402E+1 1.431260E+1 5.352500E-1 7.978770E+1
1.468000E+12 5.623E+16 330 3.800E-4 3.287622E+1 1.397120E+1 5.330340E-1 7.972560E+1
2.154000E+12 5.623E+16 330 3.800E-4 3.220112E+1 1.360890E+1 5.305640E-1 7.965540E+1
3.162000E+12 5.623E+16 330 3.800E-4 3.148754E+1 1.322490E+1 5.277200E-1 7.958820E+1
4.642000E+12 5.623E+16 330 3.800E-4 3.073379E+1 1.281250E+1 5.245880E-1 7.946970E+1
6.813000E+12 5.623E+16 330 3.800E-4 2.993869E+1 1.238430E+1 5.211790E-1 7.936950E+1
1.000000E+13 5.623E+16 330 3.800E-4 2.910174E+1 1.193550E+1 5.173670E-1 7.927260E+1
1.468000E+13 5.623E+16 330 3.800E-4 2.822329E+1 1.146080E+1 5.132550E-1 7.911790E+1
2.154000E+13 5.623E+16 330 3.800E-4 2.730454E+1 1.097400E+1 5.088300E-1 7.898760E+1
3.162000E+13 5.623E+16 330 3.800E-4 2.634773E+1 1.046660E+1 5.040330E-1 7.881380E+1
4.642000E+13 5.623E+16 330 3.800E-4 2.535608E+1 9.951000E+0 4.989820E-1 7.865020E+1
6.813000E+13 5.623E+16 330 3.800E-4 2.433388E+1 9.421700E+0 4.935720E-1 7.844520E+1
1.000000E+14 5.623E+16 330 3.800E-4 2.328641E+1 8.890500E+0 4.879080E-1 7.825060E+1
