fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
UDT0 8:21 301.4 38.47 1.000E+000 1.552E+000 9.186E-011 6.763E+002 2.787E+000 5.080E-006 5.015E-004 
UDT1 8:24 301.5 38.46 1.000E+000 1.532E+000 9.127E-011 6.661E+002 2.731E+000 4.575E-006 6.995E-004 
UDT2 8:26 301.6 38.44 1.000E+000 1.587E+000 9.877E-011 6.929E+002 2.847E+000 5.755E-006 1.175E-003 
UDT3 8:30 301.6 38.44 1.000E+000 1.540E+000 9.612E-011 6.901E+002 2.826E+000 5.603E-006 9.010E-004 
UDT4 8:33 301.7 38.43 1.000E+000 1.562E+000 9.935E-011 7.001E+002 2.852E+000 5.898E-006 1.140E-003 
UDT5 8:35 301.8 38.42 1.000E+000 1.607E+000 1.045E-010 6.999E+002 2.883E+000 6.217E-006 1.177E-003 
UDT6 8:38 301.9 38.4 1.000E+000 1.773E+000 1.145E-010 7.001E+002 2.933E+000 6.653E-006 9.489E-004 
UDT7 8:41 301.9 38.4 1.000E+000 1.652E+000 1.049E-010 6.825E+002 2.803E+000 5.403E-006 6.215E-004 
UDT8 8:44 301.9 38.4 1.000E+000 1.609E+000 1.049E-010 6.882E+002 2.835E+000 5.732E-006 6.519E-004 
UDT9 8:47 302 38.39 1.000E+000 1.636E+000 1.072E-010 7.010E+002 2.871E+000 6.162E-006 1.065E-003 
