N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 290 2.400E-4 1.242084652E+00 1.267548425E+00
1.468000E+10 3.162E+16 290 2.400E-4 1.244281158E+00 1.267568238E+00
2.154000E+10 3.162E+16 290 2.400E-4 1.257080533E+00 1.267596694E+00
3.162000E+10 3.162E+16 290 2.400E-4 1.258419923E+00 1.267637376E+00
4.642000E+10 3.162E+16 290 2.400E-4 1.259768710E+00 1.267694952E+00
6.813000E+10 3.162E+16 290 2.400E-4 1.266625687E+00 1.267775239E+00
1.000000E+11 3.162E+16 290 2.400E-4 1.267116325E+00 1.271012249E+00
1.468000E+11 3.162E+16 290 2.400E-4 1.267520499E+00 1.277363665E+00
2.154000E+11 3.162E+16 290 2.400E-4 1.270582650E+00 1.280746217E+00
3.162000E+11 3.162E+16 290 2.400E-4 1.280755238E+00 1.280995649E+00
4.642000E+11 3.162E+16 290 2.400E-4 1.282793022E+00 1.286764760E+00
6.813000E+11 3.162E+16 290 2.400E-4 1.286988670E+00 1.287094094E+00
1.000000E+12 3.162E+16 290 2.400E-4 1.287362599E+00 1.287429448E+00
1.468000E+12 3.162E+16 290 2.400E-4 1.300698272E+00 1.300744886E+00
2.154000E+12 3.162E+16 290 2.400E-4 1.301063799E+00 1.301093818E+00
3.162000E+12 3.162E+16 290 2.400E-4 1.301350338E+00 1.301369675E+00
4.642000E+12 3.162E+16 290 2.400E-4 1.314669824E+00 1.314683716E+00
6.813000E+12 3.162E+16 290 2.400E-4 1.324371705E+00 1.324380856E+00
1.000000E+13 3.162E+16 290 2.400E-4 1.330067263E+00 1.330073658E+00
