N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 7.334264000E-03 3.341908000E-03 1.968794000E-03 1.843875000E-03 1.007727700E-02 3.143690000E-02 5.652589800E-02 8.870913700E-02 1.285682010E-01
1.016672606E+01 5.183956000E-03 2.370008000E-03 1.418395000E-03 1.370633000E-03 6.967567000E-03 2.237695500E-02 4.122682000E-02 6.661615500E-02 9.987317400E-02
1.033324570E+01 3.619101000E-03 1.657996000E-03 1.005060000E-03 9.968560000E-04 4.789563000E-03 1.572037100E-02 2.952284200E-02 4.884801300E-02 7.534169000E-02
1.049996187E+01 2.502266000E-03 1.147495000E-03 7.032910000E-04 7.133140000E-04 3.284211000E-03 1.093646400E-02 2.084069900E-02 3.514487900E-02 5.548708700E-02
1.066670514E+01 1.716361000E-03 7.871700000E-04 4.875210000E-04 5.047610000E-04 2.252226000E-03 7.553287000E-03 1.454614500E-02 2.490480200E-02 4.009086200E-02
1.083333839E+01 1.168911000E-03 5.357250000E-04 3.355780000E-04 3.548530000E-04 1.548293000E-03 5.188659000E-03 1.006029600E-02 1.742977200E-02 2.852634600E-02
1.100000000E+01 7.903520000E-04 3.617520000E-04 2.297950000E-04 2.489120000E-04 1.069943000E-03 3.550358000E-03 6.905262000E-03 1.206946700E-02 2.004096100E-02
1.116672606E+01 5.300400000E-04 2.422250000E-04 1.568160000E-04 1.749910000E-04 7.460190000E-04 2.423047000E-03 4.709515000E-03 8.280678000E-03 1.392627900E-02
1.133324570E+01 3.519050000E-04 1.606800000E-04 1.068910000E-04 1.239390000E-04 5.275010000E-04 1.651859000E-03 3.195134000E-03 5.636442000E-03 9.587850000E-03
1.149996187E+01 2.306470000E-04 1.055350000E-04 7.306100000E-05 -2.203760000E-04 3.803190000E-04 1.126930000E-03 2.159414000E-03 3.813371000E-03 6.556087000E-03
1.166670514E+01 1.487180000E-04 6.872300000E-05 5.041900000E-05 -1.234440000E-04 2.806770000E-04 7.712080000E-04 1.457002000E-03 2.572103000E-03 4.470748000E-03
1.183333839E+01 9.403600000E-05 4.466000000E-05 3.551500000E-05 -5.470500000E-05 2.117530000E-04 5.306180000E-04 9.847370000E-04 1.738012000E-03 3.059681000E-03
1.200000000E+01 5.829900000E-05 2.932000000E-05 2.590500000E-05 -9.095000000E-06 1.620240000E-04 3.679060000E-04 6.699620000E-04 1.184833000E-03 2.119306000E-03
1.216672606E+01 3.574600000E-05 1.989500000E-05 1.984200000E-05 1.722600000E-05 1.244510000E-04 2.577050000E-04 4.618150000E-04 8.219930000E-04 1.499359000E-03
1.233324570E+01 2.223500000E-05 1.429400000E-05 1.607400000E-05 2.894500000E-05 9.529800000E-05 1.830470000E-04 3.249420000E-04 5.853670000E-04 1.091593000E-03
1.249996187E+01 1.462600000E-05 1.101500000E-05 -4.112000000E-06 3.144800000E-05 7.278300000E-05 1.324590000E-04 2.350000000E-04 4.305270000E-04 8.207270000E-04
1.266670514E+01 1.050800000E-05 9.052000000E-06 7.748000000E-06 2.936000000E-05 5.580800000E-05 9.817200000E-05 1.754600000E-04 3.276880000E-04 6.366430000E-04
1.283333839E+01 8.210000000E-06 7.797000000E-06 1.275700000E-05 2.571100000E-05 4.327700000E-05 7.478200000E-05 1.353600000E-04 2.575410000E-04 5.073050000E-04
1.300000000E+01 6.778000000E-06 6.918000000E-06 1.428400000E-05 2.191300000E-05 3.412600000E-05 5.857800000E-05 1.076350000E-04 2.079610000E-04 4.127860000E-04
