fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
US01 10:16:04 301.1 38.51 1.000E+000 7.772E-001 1.578E-006 9.652E+003 2.554E+000 1.696E-008 1.537E-005 5.035E-002 1.537E-005 2.164E-007 2.797E-001 2.660E-002 8.107E-006 1.030E-002 
US02 10:37:26 304.4 38.09 1.000E+000 9.494E-001 1.295E-006 8.525E+003 2.558E+000 1.858E-008 1.611E-005 4.649E-002 1.611E-005 2.074E-007 2.770E-001 2.450E-002 8.431E-006 8.140E-003 
US03 10:58:44 307.4 37.72 1.000E+000 9.191E-001 1.409E-006 7.575E+003 2.536E+000 2.083E-008 1.548E-005 4.073E-002 1.547E-005 1.722E-007 2.732E-001 2.130E-002 8.046E-006 1.136E-002 
US04 11:18:58 309.2 37.5 1.000E+000 1.010E+000 1.244E-006 7.038E+003 2.544E+000 2.159E-008 1.492E-005 3.673E-002 1.491E-005 1.482E-007 2.706E-001 1.910E-002 7.720E-006 4.158E-003 
US05 11:37:32 311.8 37.18 1.000E+000 8.900E-001 1.558E-006 6.309E+003 2.518E+000 2.366E-008 1.507E-005 3.371E-002 1.507E-005 1.366E-007 2.688E-001 1.750E-002 7.759E-006 5.128E-003 
US06 11:55:24 315.2 36.78 1.000E+000 9.844E-001 1.098E-006 5.435E+003 2.523E+000 2.542E-008 1.447E-005 2.823E-002 1.447E-005 1.083E-007 2.653E-001 1.450E-002 7.421E-006 2.839E-003 
US07 12:14:32 318 36.46 1.000E+000 8.420E-001 1.125E-006 4.784E+003 2.523E+000 2.692E-008 1.380E-005 2.397E-002 1.380E-005 8.692E-008 2.628E-001 1.230E-002 7.009E-006 6.790E-003 
US08 12:31:32 321.1 36.11 1.000E+000 7.648E-001 1.407E-006 4.134E+003 2.502E+000 2.986E-008 1.505E-005 2.305E-002 1.505E-005 9.093E-008 2.621E-001 1.180E-002 7.640E-006 2.141E-003 
US09 12:48:04 324.8 35.7 1.000E+000 9.351E-001 1.276E-006 3.458E+003 2.500E+000 3.246E-008 1.496E-005 1.958E-002 1.495E-005 7.612E-008 2.600E-001 1.000E-002 7.535E-006 1.706E-003 
US10 13:09:12 326.7 35.49 1.000E+000 8.417E-001 1.444E-006 3.153E+003 2.495E+000 3.403E-008 1.649E-005 1.979E-002 1.648E-005 8.482E-008 2.600E-001 1.010E-002 8.315E-006 3.244E-003 
US11 13:28:04 331.3 35 1.000E+000 9.441E-001 1.240E-006 2.532E+003 2.492E+000 3.749E-008 1.585E-005 1.566E-002 1.584E-005 6.391E-008 2.577E-001 7.900E-003 7.989E-006 3.819E-003 
US12 13:47:38 332.7 34.85 1.000E+000 8.446E-001 1.513E-006 2.375E+003 2.459E+000 4.006E-008 1.393E-005 1.324E-002 1.392E-005 4.727E-008 2.565E-001 6.700E-003 6.949E-006 5.216E-003 
US13 14:02:34 336.7 34.43 1.000E+000 8.612E-001 1.502E-006 2.014E+003 2.439E+000 4.415E-008 1.449E-005 1.174E-002 1.448E-005 4.346E-008 2.556E-001 5.900E-003 7.243E-006 1.645E-003 
US14 14:22:44 340.5 34.05 1.000E+000 7.825E-001 1.769E-006 1.787E+003 2.439E+000 4.794E-008 1.470E-005 1.041E-002 1.468E-005 3.895E-008 2.550E-001 5.300E-003 7.208E-006 1.201E-003 
