fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 8:29:00 293.4 39.52 1.000E+000 8.743E-001 2.773E-006 4.100E+002 2.539E+000 3.809E-008 1.638E-005 6.630E-003 1.635E-005 2.711E-008 2.501E-001 3.300E-003 7.968E-006 3.635E-004 
00S2 8:42:08 296.4 39.12 1.000E+000 8.514E-001 3.004E-006 4.178E+002 2.501E+000 4.510E-008 1.655E-005 6.812E-003 1.651E-005 2.813E-008 2.501E-001 3.400E-003 8.031E-006 4.416E-004 
00S3 9:02:48 299.2 38.75 1.000E+000 8.841E-001 2.894E-006 4.265E+002 2.497E+000 4.841E-008 1.646E-005 6.900E-003 1.643E-005 2.834E-008 2.501E-001 3.500E-003 7.860E-006 6.100E-004 
00S4 9:22:52 302.6 38.32 1.000E+000 8.485E-001 3.296E-006 4.342E+002 2.440E+000 5.956E-008 1.647E-005 7.016E-003 1.644E-005 2.884E-008 2.501E-001 3.500E-003 8.007E-006 5.064E-004 
00S5 9:40:48 305.8 37.91 1.000E+000 8.951E-001 3.248E-006 4.439E+002 2.427E+000 6.557E-008 1.639E-005 7.114E-003 1.636E-005 2.910E-008 2.501E-001 3.600E-003 7.855E-006 5.505E-004 
00S6 10:01:24 308.9 37.53 1.000E+000 9.430E-001 3.239E-006 4.516E+002 2.405E+000 7.338E-008 1.640E-005 7.215E-003 1.637E-005 2.955E-008 2.502E-001 3.600E-003 7.980E-006 1.102E-002 
00S7 10:23:02 312.7 37.08 1.000E+000 9.430E-001 3.422E-006 4.610E+002 2.366E+000 8.683E-008 1.633E-005 7.302E-003 1.630E-005 2.976E-008 2.501E-001 3.700E-003 7.821E-006 5.604E-004 
00S8 10:42:32 315.6 36.74 1.000E+000 9.620E-001 3.249E-006 4.704E+002 2.364E+000 9.085E-008 1.640E-005 7.436E-003 1.636E-005 3.045E-008 2.502E-001 3.700E-003 8.008E-006 6.047E-004 
00S9 11:01:20 319.3 36.31 1.000E+000 9.979E-001 3.578E-006 4.771E+002 2.314E+000 1.069E-007 1.656E-005 7.574E-003 1.652E-005 3.131E-008 2.503E-001 3.800E-003 8.022E-006 6.472E-004 
0S10 11:19:52 323.4 35.85 1.000E+000 1.035E+000 3.592E-006 4.863E+002 2.298E+000 1.191E-007 1.645E-005 7.599E-003 1.641E-005 3.122E-008 2.504E-001 3.800E-003 8.001E-006 4.698E-004 
0S11 11:38:56 326.8 35.48 1.000E+000 1.081E+000 3.602E-006 4.972E+002 2.296E+000 1.243E-007 1.604E-005 7.493E-003 1.601E-005 3.003E-008 2.503E-001 3.700E-003 7.902E-006 5.135E-004 
0S12 11:59:26 330 35.13 1.000E+000 1.075E+000 3.777E-006 5.027E+002 2.267E+000 1.380E-007 1.600E-005 7.492E-003 1.597E-005 2.995E-008 2.504E-001 3.700E-003 7.883E-006 1.091E-003 
0S13 12:16:54 333.1 34.81 1.000E+000 1.052E+000 4.195E-006 5.035E+002 2.218E+000 1.597E-007 1.680E-005 7.835E-003 1.677E-005 3.291E-008 2.505E-001 3.900E-003 8.224E-006 5.355E-004 
0S14 12:40:58 335.7 34.54 1.000E+000 1.133E+000 4.081E-006 5.070E+002 2.203E+000 1.705E-007 1.656E-005 7.706E-003 1.652E-005 3.189E-008 2.505E-001 3.900E-003 7.963E-006 5.724E-004 
0S15 13:03:08 339.6 34.14 1.000E+000 1.113E+000 4.494E-006 5.107E+002 2.177E+000 1.866E-007 1.643E-005 7.582E-003 1.639E-005 3.114E-008 2.506E-001 3.800E-003 7.979E-006 4.160E-004 
