N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+16 335 3.800E-4 2.882825E-1 2.117860E+1 3.924340E-1 7.488150E+1
1.468000E+10 1.778E+16 335 3.800E-4 2.867520E-1 2.102630E+1 3.918250E-1 7.485600E+1
2.154000E+10 1.778E+16 335 3.800E-4 2.845928E-1 2.081270E+1 3.909750E-1 7.481990E+1
3.162000E+10 1.778E+16 335 3.800E-4 2.815962E-1 2.051850E+1 3.898010E-1 7.477140E+1
4.642000E+10 1.778E+16 335 3.800E-4 2.775296E-1 2.012280E+1 3.881760E-1 7.471550E+1
6.813000E+10 1.778E+16 335 3.800E-4 2.721690E-1 1.959470E+1 3.860970E-1 7.458720E+1
1.000000E+11 1.778E+16 335 3.800E-4 2.653530E-1 1.894920E+1 3.835330E-1 7.447750E+1
1.468000E+11 1.778E+16 335 3.800E-4 2.570409E-1 1.817720E+1 3.804900E-1 7.434340E+1
2.154000E+11 1.778E+16 335 3.800E-4 2.473424E-1 1.729250E+1 3.768650E-1 7.420510E+1
3.162000E+11 1.778E+16 335 3.800E-4 2.364834E-1 1.630800E+1 3.728740E-1 7.397760E+1
4.642000E+11 1.778E+16 335 3.800E-4 2.247155E-1 1.527510E+1 3.684920E-1 7.378750E+1
6.813000E+11 1.778E+16 335 3.800E-4 2.122266E-1 1.418750E+1 3.636970E-1 7.352390E+1
1.000000E+12 1.778E+16 335 3.800E-4 1.991165E-1 1.307910E+1 3.585340E-1 7.328250E+1
1.468000E+12 1.778E+16 335 3.800E-4 1.854482E-1 1.193740E+1 3.528930E-1 7.296320E+1
2.154000E+12 1.778E+16 335 3.800E-4 1.713200E-1 1.079300E+1 3.467780E-1 7.266790E+1
3.162000E+12 1.778E+16 335 3.800E-4 1.569017E-1 9.643900E+0 3.402450E-1 7.225940E+1
4.642000E+12 1.778E+16 335 3.800E-4 1.424229E-1 8.527600E+0 3.331250E-1 7.189500E+1
6.813000E+12 1.778E+16 335 3.800E-4 1.281391E-1 7.448200E+0 3.255680E-1 7.141500E+1
1.000000E+13 1.778E+16 335 3.800E-4 1.142988E-1 6.431500E+0 3.175850E-1 7.087140E+1
1.468000E+13 1.778E+16 335 3.800E-4 1.011215E-1 5.492200E+0 3.091820E-1 7.026640E+1
2.154000E+13 1.778E+16 335 3.800E-4 8.878343E-2 4.643500E+0 3.003420E-1 6.965630E+1
3.162000E+13 1.778E+16 335 3.800E-4 7.741058E-2 3.881300E+0 2.910610E-1 6.890490E+1
4.642000E+13 1.778E+16 335 3.800E-4 6.707760E-2 3.210900E+0 2.813750E-1 6.804900E+1
6.813000E+13 1.778E+16 335 3.800E-4 5.781169E-2 2.629600E+0 2.712680E-1 6.707140E+1
1.000000E+14 1.778E+16 335 3.800E-4 4.959979E-2 2.132000E+0 2.607070E-1 6.595100E+1
