N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 290 1.800E-4 1.191326642E+00 1.192335014E+00
1.468000E+10 1.000E+15 290 1.800E-4 1.191741034E+00 1.192437059E+00
2.154000E+10 1.000E+15 290 1.800E-4 1.192106020E+00 1.192585346E+00
3.162000E+10 1.000E+15 290 1.800E-4 1.192470110E+00 1.192799922E+00
4.642000E+10 1.000E+15 290 1.800E-4 1.192881378E+00 1.193108427E+00
6.813000E+10 1.000E+15 290 1.800E-4 1.193391317E+00 1.193547937E+00
1.000000E+11 1.000E+15 290 1.800E-4 1.194057521E+00 1.194165962E+00
1.468000E+11 1.000E+15 290 1.800E-4 1.194943842E+00 1.195019377E+00
2.154000E+11 1.000E+15 290 1.800E-4 1.196116151E+00 1.196169233E+00
3.162000E+11 1.000E+15 290 1.800E-4 1.197631212E+00 1.197668996E+00
4.642000E+11 1.000E+15 290 1.800E-4 1.199521482E+00 1.199548841E+00
6.813000E+11 1.000E+15 290 1.800E-4 1.201771150E+00 1.201791408E+00
1.000000E+12 1.000E+15 290 1.800E-4 1.204350833E+00 1.204366242E+00
1.468000E+12 1.000E+15 290 1.800E-4 1.207189732E+00 1.207201774E+00
2.154000E+12 1.000E+15 290 1.800E-4 1.210265457E+00 1.210275138E+00
3.162000E+12 1.000E+15 290 1.800E-4 1.213626775E+00 1.213634790E+00
4.642000E+12 1.000E+15 290 1.800E-4 1.217169643E+00 1.217176444E+00
6.813000E+12 1.000E+15 290 1.800E-4 1.220973082E+00 1.220979010E+00
1.000000E+13 1.000E+15 290 1.800E-4 1.224855882E+00 1.224861006E+00
