N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.484351700E-02 -1.103136440E-01 -1.250157560E-01 -1.398939360E-01
1.600000000E+01 2.955242100E-02 2.983542400E-02 2.964142700E-02 2.955538700E-02
1.700000000E+01 4.907783500E-02 5.039654600E-02 5.021048800E-02 5.136059200E-02
1.549996187E+01 1.491596200E-02 1.208795100E-02 1.108845400E-02 9.409488000E-03
1.649996187E+01 4.542691700E-02 4.646251500E-02 4.767768100E-02 4.882439300E-02
1.674996808E+01 5.004397300E-02 5.029975700E-02 5.212526900E-02 5.343782200E-02
1.624993176E+01 3.680160300E-02 3.779347400E-02 3.866814100E-02 3.940006700E-02
1.574996808E+01 2.443032300E-02 2.394525400E-02 2.286702800E-02 2.282506800E-02
1.524993176E+01 -1.440335800E-02 -2.010620500E-02 -2.518089600E-02 -3.023350800E-02
