N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -5.678197100E-02 -5.458787100E-02 -5.151094600E-02 -4.929167500E-02
1.600000000E+01 3.106045700E-02 3.082420400E-02 3.016396200E-02 2.973445900E-02
1.700000000E+01 6.040682800E-02 5.892431100E-02 5.696992400E-02 5.689271000E-02
1.549996187E+01 1.759515400E-02 1.699881400E-02 1.822438300E-02 1.855907000E-02
1.649996187E+01 5.149169100E-02 5.007790300E-02 4.931635900E-02 4.886463400E-02
1.674996808E+01 5.876628400E-02 5.607089300E-02 5.580035700E-02 5.544638400E-02
1.624993176E+01 4.030834300E-02 3.969718800E-02 3.923187200E-02 3.885311300E-02
1.574996808E+01 2.518927000E-02 2.532216200E-02 2.473504200E-02 2.538753500E-02
1.524993176E+01 -3.047777000E-03 -2.397063000E-03 -1.012652000E-03 2.177040000E-04
