N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -1.697527320E-01 -1.665772390E-01 -1.630817240E-01 -1.593747360E-01
1.016672606E+01 -1.697764670E-01 -1.666210790E-01 -1.631530020E-01 -1.594817410E-01
1.033324570E+01 -1.698110740E-01 -1.666848940E-01 -1.632565510E-01 -1.596368330E-01
1.049996187E+01 -1.698613840E-01 -1.667774350E-01 -1.634062700E-01 -1.598603280E-01
1.066670514E+01 -1.699342000E-01 -1.669108810E-01 -1.636212550E-01 -1.601796970E-01
1.083333839E+01 -1.700388780E-01 -1.671017710E-01 -1.639268790E-01 -1.606305530E-01
1.100000000E+01 -1.701879640E-01 -1.673716140E-01 -1.643550940E-01 -1.612560240E-01
1.116672606E+01 -1.703973100E-01 -1.677465650E-01 -1.649427160E-01 -1.621024930E-01
1.133324570E+01 -1.626510130E-01 -1.682548680E-01 -1.657255410E-01 -1.632087500E-01
1.149996187E+01 -1.515648280E-01 -1.578127680E-01 -1.598481130E-01 -1.597844290E-01
1.166670514E+01 -1.372406390E-01 -1.385144590E-01 -1.362204570E-01 -1.328398880E-01
1.183333839E+01 -1.197405270E-01 -1.164093260E-01 -1.109353940E-01 -1.059124790E-01
1.200000000E+01 -9.992828500E-02 -9.340972100E-02 -8.673088200E-02 -8.204595200E-02
1.216672606E+01 -7.959053800E-02 -7.207414800E-02 -6.620269300E-02 -6.320004500E-02
1.233324570E+01 -6.099110300E-02 -5.452801800E-02 -5.058307900E-02 -4.950732700E-02
1.249996187E+01 -4.590827000E-02 -4.151404900E-02 -3.949314600E-02 -3.983709600E-02
1.266670514E+01 -3.487769700E-02 -3.243989000E-02 -3.173591900E-02 -3.287076200E-02
1.283333839E+01 -2.731848700E-02 -2.618848600E-02 -2.618962100E-02 -2.769169400E-02
1.300000000E+01 -2.225577300E-02 -2.182725200E-02 -2.215737500E-02 -2.382155900E-02
