N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -5.146216500E-02 -6.199570400E-02 -7.158917200E-02 -8.079830700E-02
1.016672606E+01 -5.117908500E-02 -6.153124800E-02 -7.088860700E-02 -7.980520700E-02
1.033324570E+01 -5.076698200E-02 -6.085737000E-02 -6.987611600E-02 -7.837617900E-02
1.049996187E+01 -5.016931200E-02 -5.988488200E-02 -6.842323600E-02 -7.633859000E-02
1.066670514E+01 -4.930729200E-02 -5.849236800E-02 -6.635992600E-02 -7.347141400E-02
1.083333839E+01 -4.807399900E-02 -5.652083000E-02 -6.347329300E-02 -6.951287100E-02
1.100000000E+01 -4.633001300E-02 -5.377465400E-02 -5.952053400E-02 -6.419346900E-02
1.116672606E+01 -4.390492300E-02 -5.003748600E-02 -5.426983700E-02 -5.731153000E-02
1.133324570E+01 -4.061259600E-02 -4.511580600E-02 -4.758362300E-02 -4.885910100E-02
1.149996187E+01 -3.629083500E-02 -3.892149900E-02 -3.954308400E-02 -3.917007000E-02
1.166670514E+01 -3.087491700E-02 -3.158588200E-02 -3.056909600E-02 -2.898221400E-02
1.183333839E+01 -2.449599300E-02 -2.355386600E-02 -2.143348300E-02 -1.929902400E-02
1.200000000E+01 -1.755730800E-02 -1.555809400E-02 -1.305869000E-02 -1.104247400E-02
1.216672606E+01 -1.070140700E-02 -8.402229000E-03 -6.159160000E-03 -4.651303000E-03
1.233324570E+01 -4.615433000E-03 -2.643288000E-03 -9.787750000E-04 -5.430200000E-05
1.249996187E+01 2.379830000E-04 1.589634000E-03 2.669887000E-03 3.143649000E-03
1.266670514E+01 3.761363000E-03 4.507760000E-03 5.156944000E-03 5.349571000E-03
1.283333839E+01 6.136981000E-03 6.436910000E-03 6.821979000E-03 6.861712000E-03
1.300000000E+01 7.636373000E-03 7.656200000E-03 7.895914000E-03 7.860756000E-03
