N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.258578723E+00 1.252830618E+00 1.248615121E+00 1.244488323E+00
1.016672606E+01 1.272645036E+00 1.267484765E+00 1.263836864E+00 1.260236998E+00
1.033324570E+01 1.283405576E+00 1.278719052E+00 1.275541845E+00 1.272394747E+00
1.049996187E+01 1.291565533E+00 1.287229196E+00 1.284416719E+00 1.281636293E+00
1.066670514E+01 1.297762091E+00 1.293671592E+00 1.291135945E+00 1.288650200E+00
1.083333839E+01 1.302508363E+00 1.298594131E+00 1.296279355E+00 1.294044106E+00
1.100000000E+01 1.306199901E+00 1.302433176E+00 1.300319277E+00 1.298320654E+00
1.116672606E+01 1.309147209E+00 1.305538081E+00 1.303637095E+00 1.301886310E+00
1.133324570E+01 1.311607680E+00 1.308196996E+00 1.306542867E+00 1.305064652E+00
1.149996187E+01 1.313805268E+00 1.310651819E+00 1.309285962E+00 1.308103524E+00
1.166670514E+01 1.315937452E+00 1.313101990E+00 1.312056686E+00 1.311177012E+00
1.183333839E+01 1.318173426E+00 1.315701341E+00 1.314985193E+00 1.314389782E+00
1.200000000E+01 1.320647719E+00 1.318554025E+00 1.318144311E+00 1.317789431E+00
1.216672606E+01 1.323453397E+00 1.321715152E+00 1.321560398E+00 1.321386284E+00
1.233324570E+01 1.326638909E+00 1.325198463E+00 1.325230200E+00 1.325174956E+00
1.249996187E+01 1.330211424E+00 1.328990057E+00 1.329138956E+00 1.329151064E+00
1.266670514E+01 1.334147362E+00 1.333064577E+00 1.333274551E+00 1.333319525E+00
1.283333839E+01 1.338408209E+00 1.337399196E+00 1.337634148E+00 1.337693772E+00
1.300000000E+01 1.342956376E+00 1.341980241E+00 1.342222045E+00 1.342288917E+00
