N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.166174875E+00 1.154794517E+00 1.144420215E+00 1.134507518E+00
1.016672606E+01 1.168486913E+00 1.156940010E+00 1.146453152E+00 1.136467438E+00
1.033324570E+01 1.170193672E+00 1.158584120E+00 1.148091404E+00 1.138145465E+00
1.049996187E+01 1.171510906E+00 1.159939422E+00 1.149549100E+00 1.139761027E+00
1.066670514E+01 1.172614050E+00 1.161187826E+00 1.151019997E+00 1.141523778E+00
1.083333839E+01 1.173653138E+00 1.162496047E+00 1.152692833E+00 1.143647143E+00
1.100000000E+01 1.174767188E+00 1.164029510E+00 1.154762831E+00 1.146355001E+00
1.116672606E+01 1.176096056E+00 1.165961596E+00 1.157434365E+00 1.149873240E+00
1.133324570E+01 1.177787850E+00 1.168473217E+00 1.160906881E+00 1.154396012E+00
1.149996187E+01 1.179997552E+00 1.171735863E+00 1.165334967E+00 1.160019258E+00
1.166670514E+01 1.182870990E+00 1.175870379E+00 1.170759332E+00 1.166651686E+00
1.183333839E+01 1.186507690E+00 1.180881766E+00 1.177027820E+00 1.173951018E+00
1.200000000E+01 1.190904003E+00 1.186593034E+00 1.183760612E+00 1.181363156E+00
1.216672606E+01 1.195898514E+00 1.192632791E+00 1.190428550E+00 1.188302826E+00
1.233324570E+01 1.201167501E+00 1.198529942E+00 1.196545083E+00 1.194385391E+00
1.249996187E+01 1.206313288E+00 1.203893184E+00 1.201853126E+00 1.199517187E+00
1.266670514E+01 1.211020318E+00 1.208552977E+00 1.206345787E+00 1.203816733E+00
1.283333839E+01 1.215158295E+00 1.212543784E+00 1.210161784E+00 1.207462052E+00
1.300000000E+01 1.218774394E+00 1.215999574E+00 1.213460213E+00 1.210613104E+00
