N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.896073000E-03 4.153381000E-03 3.619101000E-03 3.209517000E-03
1.600000000E+01 6.467140000E-03 5.600973000E-03 4.789563000E-03 4.150194000E-03
1.700000000E+01 6.992441700E-02 7.285099400E-02 7.534169000E-02 7.770346600E-02
1.549996187E+01 1.463714000E-03 1.190407000E-03 1.005060000E-03 8.709970000E-04
1.649996187E+01 2.902852100E-02 2.929894100E-02 2.952284200E-02 2.975668200E-02
1.674996808E+01 4.623665200E-02 4.749702800E-02 4.884801300E-02 4.998807300E-02
1.624993176E+01 1.662592800E-02 1.614775200E-02 1.572037100E-02 1.526838600E-02
1.574996808E+01 1.563960000E-03 1.216200000E-03 9.968560000E-04 8.409310000E-04
1.524993176E+01 2.282333000E-03 1.914746000E-03 1.657996000E-03 1.462112000E-03
