N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.360550000E-03 1.984765000E-03 1.716361000E-03 1.511499000E-03
1.600000000E+01 3.020748000E-03 2.620802000E-03 2.252226000E-03 1.968608000E-03
1.700000000E+01 3.747469500E-02 3.886294800E-02 4.009086200E-02 4.128292800E-02
1.549996187E+01 7.231280000E-04 5.822610000E-04 4.875210000E-04 4.193740000E-04
1.649996187E+01 1.444175200E-02 1.449009000E-02 1.454614500E-02 1.462508400E-02
1.674996808E+01 2.381326900E-02 2.431291600E-02 2.490480200E-02 2.541605600E-02
1.624993176E+01 8.029999000E-03 7.771851000E-03 7.553287000E-03 7.334219000E-03
1.574996808E+01 8.059570000E-04 6.202570000E-04 5.047610000E-04 4.235140000E-04
1.524993176E+01 1.103736000E-03 9.168960000E-04 7.871700000E-04 6.885580000E-04
