N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.693956000E-03 8.331825000E-03 7.334264000E-03 6.559501000E-03
1.600000000E+01 1.359934300E-02 1.179156000E-02 1.007727700E-02 8.712695000E-03
1.700000000E+01 1.206337040E-01 1.250180520E-01 1.285682010E-01 1.318844250E-01
1.549996187E+01 2.786872000E-03 2.302867000E-03 1.968794000E-03 1.723826000E-03
1.649996187E+01 5.544781500E-02 5.607885400E-02 5.652589800E-02 5.693564000E-02
1.674996808E+01 8.425684100E-02 8.644951500E-02 8.870913700E-02 9.052754100E-02
1.624993176E+01 3.313168600E-02 3.226142000E-02 3.143690000E-02 3.052103400E-02
1.574996808E+01 2.797410000E-03 2.217698000E-03 1.843875000E-03 1.573223000E-03
1.524993176E+01 4.486950000E-03 3.817439000E-03 3.341908000E-03 2.974722000E-03
