x N
1.5738733E+0 1.3377269E+21
1.5623041E+0 1.4175832E+21
1.5519662E+0 1.5891771E+21
1.5426309E+0 1.7345132E+21
1.5338296E+0 1.8323793E+21
1.5253633E+0 1.9006407E+21
1.5170890E+0 1.9249420E+21
1.5087425E+0 1.9502241E+21
1.5005944E+0 2.0175333E+21
1.4927120E+0 2.0774979E+21
1.4849436E+0 2.2125002E+21
1.4779425E+0 2.3622036E+21
1.4710415E+0 2.3755047E+21
1.4640525E+0 2.3761728E+21
1.4570896E+0 2.5336301E+21
1.4509086E+0 2.6826607E+21
1.4446192E+0 2.7231073E+21
1.4385714E+0 2.8107624E+21
1.4326159E+0 2.9094009E+21
1.4269276E+0 2.9495641E+21
1.4210831E+0 2.9319901E+21
1.4152788E+0 2.8258525E+21
1.4089447E+0 2.7550505E+21
1.4027755E+0 2.7080422E+21
1.3961658E+0 2.5657886E+21
1.3892248E+0 2.3833202E+21
1.3815023E+0 2.1675163E+21
1.3730113E+0 2.0193912E+21
1.3639934E+0 1.8887523E+21
1.3541656E+0 1.7681685E+21
1.3437177E+0 1.6639872E+21
1.3324513E+0 1.5775181E+21
1.3206218E+0 1.5046910E+21
1.3080186E+0 1.4083338E+21
1.2942619E+0 1.3259835E+21
1.2797281E+0 1.2391131E+21
1.2636348E+0 1.1603970E+21
1.2466149E+0 1.1117380E+21
1.2285992E+0 1.0760780E+21
1.2098918E+0 1.0490050E+21
1.1903434E+0 1.0344410E+21
