x N
1.1535642E+0 1.8784065E+21
1.1423095E+0 2.4440615E+21
1.1362184E+0 3.1900867E+21
1.1289115E+0 2.6484628E+21
1.1199730E+0 3.3352859E+21
1.1159463E+0 4.1872324E+21
1.1095748E+0 3.6138056E+21
1.1038453E+0 3.4815740E+21
1.0969385E+0 4.1865330E+21
1.0932920E+0 4.3245928E+21
1.0866588E+0 3.3515918E+21
1.0799648E+0 4.1146068E+21
1.0757485E+0 4.1319905E+21
1.0690327E+0 3.1261623E+21
1.0612177E+0 3.4785345E+21
1.0558998E+0 3.2366546E+21
1.0469914E+0 3.9271794E+21
1.0441293E+0 3.5031357E+21
1.0336734E+0 2.6592997E+21
1.0265002E+0 2.2288024E+21
1.0123866E+0 1.8782259E+21
1.0010090E+0 1.9142884E+21
9.8702413E-1 2.0135035E+21
9.7663088E-1 1.7152128E+21
9.5792540E-1 1.4177497E+21
9.4092390E-1 1.4961935E+21
9.2343966E-1 1.5302204E+21
9.0658714E-1 1.7335582E+21
8.9260526E-1 1.8391990E+21
8.7699485E-1 1.8240898E+21
8.6227994E-1 1.9104154E+21
8.4753007E-1 1.8447378E+21
8.3120688E-1 1.7962316E+21
8.1502417E-1 1.8894736E+21
7.9970555E-1 1.8549170E+21
7.8226042E-1 1.8243598E+21
7.6571495E-1 1.9038081E+21
7.4896079E-1 1.8975996E+21
7.3154868E-1 1.7727642E+21
7.1146612E-1 1.7452324E+21
6.9248928E-1 1.8217685E+21
