fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 9:43:00 287.8 40.29 1.000E+000 4.100E-001 2.428E-006 1.446E+004 2.796E+000 6.357E-009 1.284E-003 
0T02 9:51:32 287.9 40.27 1.000E+000 4.100E-001 2.373E-006 1.453E+004 2.799E+000 6.399E-009 2.158E-003 
0T03 10:11:12 294.9 39.32 1.000E+000 4.100E-001 2.373E-006 1.294E+004 2.779E+000 8.314E-009 1.681E-003 
0T04 10:26:54 294.9 39.32 1.000E+000 4.100E-001 2.322E-006 1.355E+004 2.789E+000 8.238E-009 1.256E-003 
0T05 10:30:24 294.9 39.32 1.000E+000 4.100E-001 2.595E-006 1.265E+004 2.773E+000 8.483E-009 1.629E-003 
0T11 11:14:58 295.1 39.29 1.000E+000 4.100E-001 2.819E-006 1.295E+004 2.776E+000 8.480E-009 1.160E-003 
0T12 11:17:50 295.1 39.29 1.000E+000 4.100E-001 2.841E-006 1.292E+004 2.769E+000 8.510E-009 1.325E-003 
0T13 11:21:32 295 39.3 1.000E+000 4.100E-001 2.761E-006 1.306E+004 2.780E+000 8.379E-009 1.048E-003 
0T14 11:23:26 295 39.3 1.000E+000 4.100E-001 2.791E-006 1.303E+004 2.782E+000 8.392E-009 1.187E-003 
0T15 11:25:50 295.1 39.29 1.000E+000 4.100E-001 2.740E-006 1.360E+004 2.789E+000 8.329E-009 1.247E-003 
0T16 11:28:30 295.1 39.29 1.000E+000 4.100E-001 2.906E-006 1.284E+004 2.771E+000 8.537E-009 1.228E-003 
0T17 11:34:00 295.2 39.28 1.000E+000 4.100E-001 2.917E-006 1.275E+004 2.772E+000 8.600E-009 1.229E-003 
0T18 11:37:52 295.1 39.29 1.000E+000 4.100E-001 2.828E-006 1.316E+004 2.783E+000 8.407E-009 1.141E-003 
0T19 11:42:08 294.9 39.32 1.000E+000 4.100E-001 2.898E-006 1.320E+004 2.783E+000 8.333E-009 1.756E-003 
0T20 11:49:24 294.9 39.32 1.000E+000 4.100E-001 2.807E-006 1.313E+004 2.781E+000 8.385E-009 2.146E-003 
0T21 11:59:32 295 39.3 1.000E+000 4.100E-001 2.868E-006 1.257E+004 2.772E+000 8.516E-009 1.847E-003 
0T22 12:04:06 295 39.3 1.000E+000 4.100E-001 2.825E-006 1.303E+004 2.780E+000 8.440E-009 1.098E-003 
0T23 12:13:06 295.1 39.29 1.000E+000 4.100E-001 2.706E-006 1.375E+004 2.792E+000 8.277E-009 1.132E-003 
0T24 12:26:42 295.1 39.29 1.000E+000 4.100E-001 2.785E-006 1.338E+004 2.786E+000 8.369E-009 1.067E-003 
