T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
315 001_315 36.807 4.498800E-1 3.552020E-1 7.804790E+1 2.494390E+1 3.765140E-1 3.312471E-1 5.000000E-1 1.000000E+10 1.000000E+10 3.300E-4 3.162E+16
315 002_315 36.807 4.496660E-1 3.542049E-1 7.804180E+1 2.486010E+1 3.763180E-1 3.303057E-1 5.000000E-1 1.468000E+10 1.468000E+10 3.300E-4 3.162E+16
315 003_315 36.807 4.493590E-1 3.527706E-1 7.803280E+1 2.473970E+1 3.760250E-1 3.289622E-1 5.000000E-1 2.154000E+10 2.154000E+10 3.300E-4 3.162E+16
315 004_315 36.807 4.489230E-1 3.507258E-1 7.801980E+1 2.456830E+1 3.756350E-1 3.270236E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.300E-4 3.162E+16
315 005_315 36.807 4.483130E-1 3.478471E-1 7.800100E+1 2.432770E+1 3.750680E-1 3.243095E-1 5.000000E-1 4.642000E+10 4.642000E+10 3.300E-4 3.162E+16
315 006_315 36.807 4.474740E-1 3.438639E-1 7.797410E+1 2.399580E+1 3.743070E-1 3.205361E-1 5.000000E-1 6.813000E+10 6.813000E+10 3.300E-4 3.162E+16
315 007_315 36.807 4.463470E-1 3.384789E-1 7.793610E+1 2.354910E+1 3.732520E-1 3.154573E-1 5.000000E-1 1.000000E+11 1.000000E+11 3.300E-4 3.162E+16
315 008_315 36.807 4.448780E-1 3.314140E-1 7.788360E+1 2.296620E+1 3.718850E-1 3.087800E-1 5.000000E-1 1.468000E+11 1.468000E+11 3.300E-4 3.162E+16
315 009_315 36.807 4.430290E-1 3.224790E-1 7.781310E+1 2.223400E+1 3.701270E-1 3.003553E-1 5.000000E-1 2.154000E+11 2.154000E+11 3.300E-4 3.162E+16
315 010_315 36.807 4.407810E-1 3.116423E-1 7.772230E+1 2.135290E+1 3.679790E-1 2.901370E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.300E-4 3.162E+16
315 011_315 36.807 4.380400E-1 2.990571E-1 7.762800E+1 2.033840E+1 3.654590E-1 2.782581E-1 5.000000E-1 4.642000E+11 4.642000E+11 3.300E-4 3.162E+16
315 012_315 36.807 4.349070E-1 2.850090E-1 7.751470E+1 1.921630E+1 3.625290E-1 2.650306E-1 5.000000E-1 6.813000E+11 6.813000E+11 3.300E-4 3.162E+16
315 013_315 36.807 4.314450E-1 2.698051E-1 7.737220E+1 1.801320E+1 3.592480E-1 2.507070E-1 5.000000E-1 1.000000E+12 1.000000E+12 3.300E-4 3.162E+16
315 014_315 36.807 4.275060E-1 2.536810E-1 7.722350E+1 1.674980E+1 3.555760E-1 2.355306E-1 5.000000E-1 1.468000E+12 1.468000E+12 3.300E-4 3.162E+16
315 015_315 36.807 4.231650E-1 2.367922E-1 7.704720E+1 1.544060E+1 3.515140E-1 2.196299E-1 5.000000E-1 2.154000E+12 2.154000E+12 3.300E-4 3.162E+16
315 016_315 36.807 4.183680E-1 2.192797E-1 7.684300E+1 1.409910E+1 3.470020E-1 2.031560E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.300E-4 3.162E+16
315 017_315 36.807 4.130520E-1 2.013383E-1 7.661400E+1 1.274290E+1 3.420210E-1 1.862883E-1 5.000000E-1 4.642000E+12 4.642000E+12 3.300E-4 3.162E+16
315 018_315 36.807 4.072360E-1 1.832349E-1 7.634980E+1 1.139440E+1 3.365530E-1 1.692813E-1 5.000000E-1 6.813000E+12 6.813000E+12 3.300E-4 3.162E+16
315 019_315 36.807 4.009630E-1 1.652810E-1 7.603670E+1 1.007810E+1 3.306150E-1 1.524148E-1 5.000000E-1 1.000000E+13 1.000000E+13 3.300E-4 3.162E+16
315 020_315 36.807 3.940980E-1 1.477926E-1 7.569430E+1 8.817600E+0 3.241890E-1 1.359944E-1 5.000000E-1 1.468000E+13 1.468000E+13 3.300E-4 3.162E+16
315 021_315 36.807 3.867890E-1 1.310568E-1 7.528770E+1 7.632900E+0 3.172750E-1 1.202878E-1 5.000000E-1 2.154000E+13 2.154000E+13 3.300E-4 3.162E+16
315 022_315 36.807 3.790350E-1 1.153111E-1 7.480580E+1 6.539100E+0 3.098540E-1 1.055186E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.300E-4 3.162E+16
315 023_315 36.807 3.707700E-1 1.007322E-1 7.424550E+1 5.545900E+0 3.019430E-1 9.183703E-2 5.000000E-1 4.642000E+13 4.642000E+13 3.300E-4 3.162E+16
315 024_315 36.807 3.619760E-1 8.743196E-2 7.358790E+1 4.657900E+0 2.935060E-1 7.934877E-2 5.000000E-1 6.813000E+13 6.813000E+13 3.300E-4 3.162E+16
315 025_315 36.807 3.526730E-1 7.546102E-2 7.279660E+1 3.874700E+0 2.844630E-1 6.810516E-2 5.000000E-1 1.000000E+14 1.000000E+14 3.300E-4 3.162E+16
