fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0US1 9:45 298.8 38.8 1.000E+000 1.605E+000 1.039E-006 2.315E+003 3.037E+000 6.481E-009 1.455E-005 2.057E-002 1.453E-005 7.647E-008 2.558E-001 1.040E-002 7.283E-006 3.925E-003 
0US2 10:5 301.7 38.43 1.000E+000 1.677E+000 1.127E-006 2.247E+003 2.969E+000 7.907E-009 1.450E-005 1.975E-002 1.448E-005 7.314E-008 2.558E-001 1.000E-002 7.241E-006 1.073E-002 
0US3 10:31 304.7 38.05 1.000E+000 1.547E+000 1.074E-006 2.180E+003 2.910E+000 9.609E-009 1.422E-005 1.863E-002 1.420E-005 6.761E-008 2.556E-001 9.400E-003 7.117E-006 1.150E-003 
0US4 10:51 307.6 37.69 1.000E+000 1.442E+000 1.137E-006 2.119E+003 2.871E+000 1.104E-008 1.562E-005 1.932E-002 1.561E-005 7.722E-008 2.561E-001 9.800E-003 7.799E-006 6.968E-004 
0US5 11:19 311 37.28 1.000E+000 1.434E+000 1.223E-006 2.050E+003 2.806E+000 1.341E-008 1.545E-005 1.816E-002 1.544E-005 7.172E-008 2.559E-001 9.200E-003 7.711E-006 7.619E-004 
0US6 11:42 313.4 36.99 1.000E+000 1.422E+000 1.182E-006 2.002E+003 2.796E+000 1.468E-008 1.516E-005 1.697E-002 1.514E-005 6.571E-008 2.557E-001 8.600E-003 7.551E-006 3.678E-003 
0US7 12:7 316.8 36.6 1.000E+000 1.276E+000 1.450E-006 1.933E+003 2.716E+000 1.774E-008 1.550E-005 1.639E-002 1.548E-005 6.489E-008 2.557E-001 8.300E-003 7.723E-006 6.767E-004 
0US8 12:25 319.2 36.32 1.000E+000 1.301E+000 1.417E-006 1.882E+003 2.692E+000 1.964E-008 1.501E-005 1.517E-002 1.499E-005 5.810E-008 2.554E-001 7.700E-003 7.447E-006 7.908E-004 
0US9 12:47 323 35.9 1.000E+000 1.112E+000 1.520E-006 1.798E+003 2.640E+000 2.305E-008 1.513E-005 1.412E-002 1.511E-005 5.446E-008 2.553E-001 7.100E-003 7.564E-006 7.500E-004 
US10 13:4 325.3 35.64 1.000E+000 1.137E+000 1.508E-006 1.743E+003 2.627E+000 2.504E-008 1.547E-005 1.370E-002 1.545E-005 5.402E-008 2.552E-001 6.900E-003 7.717E-006 6.136E-004 
US11 13:30 327.6 35.39 1.000E+000 1.207E+000 1.446E-006 1.684E+003 2.604E+000 2.721E-008 1.561E-005 1.308E-002 1.559E-005 5.200E-008 2.551E-001 6.600E-003 7.760E-006 4.689E-004 
US12 13:50 330.6 35.07 1.000E+000 1.199E+000 1.603E-006 1.602E+003 2.558E+000 3.102E-008 1.582E-005 1.241E-002 1.579E-005 4.995E-008 2.550E-001 6.300E-003 7.801E-006 1.287E-003 
