Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.207913109E+00 1.145269400E+00 6.264370900E-02 1.168025405E+00 1.131527829E+00 3.649757600E-02
1.468000E+10 1.207918144E+00 1.145760011E+00 6.215813300E-02 1.173785836E+00 1.136066300E+00 3.771953600E-02
2.154000E+10 1.207925319E+00 1.146440359E+00 6.148496000E-02 1.177955049E+00 1.139657936E+00 3.829711300E-02
3.162000E+10 1.207935651E+00 1.147359602E+00 6.057604900E-02 1.184725048E+00 1.142638707E+00 4.208634100E-02
4.642000E+10 1.207950566E+00 1.148564177E+00 5.938638900E-02 1.187155711E+00 1.145287919E+00 4.186779200E-02
6.813000E+10 1.207972039E+00 1.150077662E+00 5.789437700E-02 1.194240561E+00 1.147807055E+00 4.643350600E-02
1.000000E+11 1.208002789E+00 1.151887025E+00 5.611576400E-02 1.195369940E+00 1.150314184E+00 4.505575600E-02
1.468000E+11 1.208046405E+00 1.154818895E+00 5.322751000E-02 1.206265217E+00 1.153479827E+00 5.278539000E-02
2.154000E+11 1.208107337E+00 1.157416952E+00 5.069038500E-02 1.206894041E+00 1.156660248E+00 5.023379300E-02
3.162000E+11 1.208190780E+00 1.158931273E+00 4.925950700E-02 1.207366049E+00 1.158407697E+00 4.895835200E-02
4.642000E+11 1.208301942E+00 1.160679859E+00 4.762208300E-02 1.207742487E+00 1.160317876E+00 4.742461100E-02
6.813000E+11 1.208444553E+00 1.162680289E+00 4.576426400E-02 1.208065842E+00 1.162430778E+00 4.563506400E-02
1.000000E+12 1.216208001E+00 1.164320448E+00 5.188755300E-02 1.208363561E+00 1.164148754E+00 4.421480700E-02
1.468000E+12 1.219591982E+00 1.165665131E+00 5.392685100E-02 1.217972589E+00 1.165547184E+00 5.242540500E-02
2.154000E+12 1.219840795E+00 1.1682718E+00 5.156899500E-02 1.219714083E+00 1.1682718E+00 5.144228300E-02
3.162000E+12 1.220149982E+00 1.17262774E+00 4.752224200E-02 1.220064202E+00 1.17262774E+00 4.743646200E-02
4.642000E+12 1.220447891E+00 1.1743964E+00 4.605149100E-02 1.220389952E+00 1.1743964E+00 4.599355200E-02
6.813000E+12 1.235478865E+00 1.17570185E+00 5.977701500E-02 1.232005687E+00 1.17570185E+00 5.630383700E-02
1.000000E+13 1.244880720E+00 1.177870299E+00 6.701042100E-02 1.244848432E+00 1.177845415E+00 6.700301700E-02
