Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.117769420E+00 1.137991276E+00 -2.022185600E-02 1.116968128E+00 1.136726014E+00 -1.975788600E-02
1.468000E+10 1.117794604E+00 1.137996625E+00 -2.020202100E-02 1.117247258E+00 1.137131766E+00 -1.988450800E-02
2.154000E+10 1.117831164E+00 1.138005118E+00 -2.017395400E-02 1.117457436E+00 1.137414452E+00 -1.995701600E-02
3.162000E+10 1.117884023E+00 1.138016732E+00 -2.013270900E-02 1.117628904E+00 1.137613515E+00 -1.998461100E-02
4.642000E+10 1.117960241E+00 1.138034428E+00 -2.007418700E-02 1.117786069E+00 1.137759225E+00 -1.997315600E-02
6.813000E+10 1.118069959E+00 1.138059863E+00 -1.998990400E-02 1.117950979E+00 1.137871999E+00 -1.992102000E-02
1.000000E+11 1.118225443E+00 1.138096968E+00 -1.987152500E-02 1.118144151E+00 1.137968688E+00 -1.982453700E-02
1.468000E+11 1.118443467E+00 1.138150361E+00 -1.970689400E-02 1.118387839E+00 1.138062718E+00 -1.967487900E-02
2.154000E+11 1.118742381E+00 1.138227089E+00 -1.948470800E-02 1.118704271E+00 1.138167128E+00 -1.946285700E-02
3.162000E+11 1.120542665E+00 1.138336057E+00 -1.779339200E-02 1.120515755E+00 1.138294972E+00 -1.777921700E-02
4.642000E+11 1.123820056E+00 1.138488523E+00 -1.466846700E-02 1.123800196E+00 1.138460360E+00 -1.466016400E-02
6.813000E+11 1.13028913E+00 1.138697488E+00 -8.408358000E-03 1.13028913E+00 1.138678091E+00 -8.388961000E-03
1.000000E+12 1.135630691E+00 1.138975896E+00 -3.345205000E-03 1.135620363E+00 1.138962500E+00 -3.342137000E-03
1.468000E+12 1.138447132E+00 1.139332756E+00 -8.856240000E-04 1.138437130E+00 1.139323464E+00 -8.863340000E-04
2.154000E+12 1.144345871E+00 1.139767981E+00 4.577890000E-03 1.144337796E+00 1.139761503E+00 4.576293000E-03
3.162000E+12 1.154365530E+00 1.140187832E+00 1.417769800E-02 1.154348096E+00 1.140183281E+00 1.416481500E-02
4.642000E+12 1.156594590E+00 1.140697488E+00 1.589710200E-02 1.156591368E+00 1.140694289E+00 1.589707900E-02
6.813000E+12 1.157456983E+00 1.140932138E+00 1.652484500E-02 1.157454664E+00 1.140929883E+00 1.652478100E-02
1.000000E+13 1.158073752E+00 1.141142342E+00 1.693141000E-02 1.158072096E+00 1.141140699E+00 1.693139700E-02
