N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 305 2.400E-4 1.203126056E+00 1.216695284E+00
1.468000E+10 1.778E+16 305 2.400E-4 1.209826843E+00 1.216860162E+00
2.154000E+10 1.778E+16 305 2.400E-4 1.212753800E+00 1.217095485E+00
3.162000E+10 1.778E+16 305 2.400E-4 1.214474447E+00 1.217427404E+00
4.642000E+10 1.778E+16 305 2.400E-4 1.215890575E+00 1.217887674E+00
6.813000E+10 1.778E+16 305 2.400E-4 1.217168485E+00 1.218510971E+00
1.000000E+11 1.778E+16 305 2.400E-4 1.218432312E+00 1.219328665E+00
1.468000E+11 1.778E+16 305 2.400E-4 1.219764248E+00 1.220358322E+00
2.154000E+11 1.778E+16 305 2.400E-4 1.221199588E+00 1.221677430E+00
3.162000E+11 1.778E+16 305 2.400E-4 1.225888813E+00 1.226952295E+00
4.642000E+11 1.778E+16 305 2.400E-4 1.233043351E+00 1.233943059E+00
6.813000E+11 1.778E+16 305 2.400E-4 1.237457408E+00 1.237482613E+00
1.000000E+12 1.778E+16 305 2.400E-4 1.239049701E+00 1.239160863E+00
1.468000E+12 1.778E+16 305 2.400E-4 1.240207690E+00 1.240272681E+00
2.154000E+12 1.778E+16 305 2.400E-4 1.245780835E+00 1.246316760E+00
3.162000E+12 1.778E+16 305 2.400E-4 1.249551832E+00 1.249574356E+00
4.642000E+12 1.778E+16 305 2.400E-4 1.250490460E+00 1.250503737E+00
6.813000E+12 1.778E+16 305 2.400E-4 1.263428953E+00 1.263495842E+00
1.000000E+13 1.778E+16 305 2.400E-4 1.269654481E+00 1.269648951E+00
