T d154 d184 d214 d244
d 150 180 210 240
290 8.673700000E-05 8.046200000E-05 7.684100000E-05 7.482300000E-05
295 7.802000000E-05 7.214800000E-05 6.884500000E-05 6.669400000E-05
300 7.190400000E-05 6.618700000E-05 6.325200000E-05 6.110900000E-05
305 6.702300000E-05 6.176100000E-05 5.868100000E-05 5.690200000E-05
310 6.393200000E-05 5.919900000E-05 5.704300000E-05 5.463400000E-05
315 6.217900000E-05 5.795800000E-05 5.609500000E-05 5.380300000E-05
320 6.369500000E-05 5.995800000E-05 5.748500000E-05 5.606800000E-05
325 6.764800000E-05 6.422600000E-05 6.210600000E-05 6.086700000E-05
330 7.336100000E-05 7.061900000E-05 6.906900000E-05 6.814700000E-05
335 8.197200000E-05 7.981500000E-05 7.935300000E-05 7.935100000E-05
340 9.291500000E-05 9.078000000E-05 9.204200000E-05 9.390500000E-05
