T d154 d184 d214 d244
d 150 180 210 240
290 3.407200000E-04 3.402090000E-04 3.396510000E-04 3.395880000E-04
295 3.120140000E-04 3.116100000E-04 3.112650000E-04 3.107750000E-04
300 2.786240000E-04 2.777930000E-04 2.778610000E-04 2.776110000E-04
305 2.570320000E-04 2.556920000E-04 2.559870000E-04 2.564070000E-04
310 2.410370000E-04 2.395860000E-04 2.398880000E-04 2.421310000E-04
315 2.273070000E-04 2.259520000E-04 2.258340000E-04 2.276500000E-04
320 2.300690000E-04 2.255070000E-04 2.249610000E-04 2.252120000E-04
325 2.383130000E-04 2.338320000E-04 2.330840000E-04 2.329740000E-04
330 2.496410000E-04 2.479030000E-04 2.470800000E-04 2.464710000E-04
335 2.778140000E-04 2.752670000E-04 2.744890000E-04 2.737850000E-04
340 3.161540000E-04 3.134470000E-04 3.125710000E-04 3.113680000E-04
